date,close
2017-05-25,1255.69
2017-05-26,1266.94
2017-05-29,1266.5
2017-05-30,1263.1
2017-05-31,1268.7
2017-06-01,1265.62
2017-06-02,1278.56
2017-06-05,1279.43
2017-06-06,1293.92
2017-06-07,1286.83
2017-06-08,1278.69
2017-06-09,1266.6
2017-06-12,1265.66
2017-06-13,1266.26
2017-06-14,1261.83
2017-06-15,1253.91
2017-06-16,1253.38
2017-06-19,1243.25
2017-06-20,1242.82
2017-06-21,1246.08
2017-06-22,1250.4
2017-06-23,1256.61
2017-06-26,1244.3
2017-06-27,1246.8
2017-06-28,1248.85
2017-06-29,1245.1
2017-06-30,1241.43
2017-07-03,1219.46
2017-07-04,1223.38
2017-07-05,1226.83
2017-07-06,1224.6
2017-07-07,1212.2
2017-07-10,1214.25
2017-07-11,1217.21
2017-07-12,1220.14
2017-07-13,1217.5
2017-07-14,1228.81
2017-07-17,1233.61
2017-07-18,1242.03
2017-07-19,1241.13
2017-07-20,1244.62
2017-07-21,1254.7
2017-07-24,1255.31
2017-07-25,1249.71
2017-07-26,1260.84
2017-07-27,1258.42
2017-07-28,1268.91
2017-07-31,1269.37
2017-08-01,1268.92
2017-08-02,1266.18
2017-08-03,1268.85
2017-08-04,1258.73
2017-08-07,1257.67
2017-08-08,1260.74
2017-08-09,1277.39
2017-08-10,1286.25
2017-08-11,1290.41
2017-08-14,1281.3
2017-08-15,1271.52
2017-08-16,1283.08
2017-08-17,1287.74
2017-08-18,1284.62
2017-08-21,1291.59
2017-08-22,1284.96
2017-08-23,1290.44
2017-08-24,1286.15
2017-08-25,1291.47
2017-08-28,1309.61
2017-08-29,1309.48
2017-08-30,1308.15
2017-08-31,1321.41
2017-09-01,1324.59
2017-09-04,1333.96
2017-09-05,1339.95
2017-09-06,1334.01
2017-09-07,1349.31
2017-09-08,1346.48
2017-09-11,1327.25
2017-09-12,1331.26
2017-09-13,1323.0
2017-09-14,1329.56
2017-09-15,1320.29
2017-09-18,1307.19
2017-09-19,1310.9
2017-09-20,1300.08
2017-09-21,1291.22
2017-09-22,1296.89
2017-09-25,1310.28
2017-09-26,1293.8
2017-09-27,1282.16
2017-09-28,1286.98
2017-09-29,1279.37
2017-10-02,1270.95
2017-10-03,1271.54
2017-10-04,1274.64
2017-10-05,1267.57
2017-10-06,1276.17
2017-10-09,1283.94
2017-10-10,1287.92
2017-10-11,1291.32
2017-10-12,1293.27
2017-10-13,1303.3
2017-10-16,1294.57
2017-10-17,1285.14
2017-10-18,1280.81
2017-10-19,1289.36
2017-10-20,1280.11
2017-10-23,1281.93
2017-10-24,1276.47
2017-10-25,1277.36
2017-10-26,1266.9
2017-10-27,1273.43
2017-10-30,1276.01
2017-10-31,1271.0
2017-11-01,1274.52
2017-11-02,1276.15
2017-11-03,1270.03
2017-11-06,1281.49
2017-11-07,1275.23
2017-11-08,1281.16
2017-11-09,1284.63
2017-11-10,1275.6
2017-11-13,1277.94
2017-11-14,1280.32
2017-11-15,1278.34
2017-11-16,1278.3
2017-11-17,1294.11
2017-11-20,1276.65
2017-11-21,1280.37
2017-11-22,1291.94
2017-11-23,1290.93
2017-11-24,1288.27
2017-11-27,1294.26
2017-11-28,1293.75
2017-11-29,1283.24
2017-11-30,1274.7
2017-12-01,1279.88
2017-12-04,1275.94
2017-12-05,1265.66
2017-12-06,1263.12
2017-12-07,1246.64
2017-12-08,1248.04
2017-12-11,1241.54
2017-12-12,1243.77
2017-12-13,1255.51
2017-12-14,1252.5
2017-12-15,1255.33
2017-12-18,1261.62
2017-12-19,1261.64
2017-12-20,1265.37
2017-12-21,1266.52
2017-12-22,1275.28
2017-12-26,1283.08
2017-12-27,1287.01
2017-12-28,1294.86
2017-12-29,1302.54
2018-01-02,1317.82
2018-01-03,1312.78
2018-01-04,1322.69
2018-01-05,1319.9
2018-01-08,1320.27
2018-01-09,1312.61
2018-01-10,1316.59
2018-01-11,1322.34
2018-01-12,1338.17
2018-01-15,1339.93
2018-01-16,1338.37
2018-01-17,1326.61
2018-01-18,1327.04
2018-01-19,1331.43
2018-01-22,1333.87
2018-01-23,1341.11
2018-01-24,1357.97
2018-01-25,1348.22
2018-01-26,1350.0
2018-01-29,1340.32
2018-01-30,1338.59
2018-01-31,1344.94
2018-02-01,1348.39
2018-02-02,1332.57
2018-02-05,1339.56
2018-02-06,1324.4
2018-02-07,1318.29
2018-02-08,1318.34
2018-02-09,1315.64
2018-02-12,1322.86
2018-02-13,1328.99
2018-02-14,1350.14
2018-02-15,1353.07
2018-02-16,1347.43
2018-02-19,1346.6
2018-02-20,1329.33
2018-02-21,1324.37
2018-02-22,1331.85
2018-02-23,1328.78
2018-02-26,1332.93
2018-02-27,1318.29
2018-02-28,1318.08
2018-03-01,1317.16
2018-03-02,1322.12
2018-03-05,1319.88
2018-03-06,1334.3
2018-03-07,1325.35
2018-03-08,1322.14
2018-03-09,1323.36
2018-03-12,1322.7
2018-03-13,1326.31
2018-03-14,1324.74
2018-03-15,1316.44
2018-03-16,1313.47
2018-03-19,1317.02
2018-03-20,1311.06
2018-03-21,1331.8
2018-03-22,1328.61
2018-03-23,1347.51
2018-03-26,1353.44
2018-03-27,1344.59
2018-03-28,1324.83
2018-03-29,1325.04
2018-04-02,1341.04
2018-04-03,1332.54
2018-04-04,1333.24
2018-04-05,1326.37
2018-04-06,1332.69
2018-04-09,1336.06
2018-04-10,1339.08
2018-04-11,1353.08
2018-04-12,1334.87
2018-04-13,1345.07
2018-04-16,1345.59
2018-04-17,1347.17
2018-04-18,1349.21
2018-04-19,1345.7
2018-04-20,1335.44
2018-04-23,1324.76
2018-04-24,1330.77
2018-04-25,1322.88
2018-04-26,1317.01
2018-04-27,1322.91
2018-04-30,1314.98
2018-05-01,1304.0
2018-05-02,1304.92
2018-05-03,1312.19
2018-05-04,1314.6
2018-05-07,1314.2
2018-05-08,1314.67
2018-05-09,1312.36
2018-05-10,1321.05
2018-05-11,1317.93
2018-05-14,1313.13
2018-05-15,1290.77
2018-05-16,1290.48
2018-05-17,1290.77
2018-05-18,1292.48
2018-05-21,1292.48
2018-05-22,1291.02
2018-05-23,1293.18
2018-05-24,1304.25
2018-05-25,1300.52
2018-05-28,1298.02
2018-05-29,1298.64
2018-05-30,1301.55
2018-05-31,1298.24
2018-06-01,1293.27
2018-06-04,1291.81
2018-06-05,1296.49
2018-06-06,1295.95
2018-06-07,1296.71
2018-06-08,1298.6
2018-06-11,1300.35
2018-06-12,1295.52
2018-06-13,1299.46
2018-06-14,1302.25
2018-06-15,1280.19
2018-06-18,1278.2
2018-06-19,1274.46
2018-06-20,1267.56
2018-06-21,1267.24
2018-06-22,1269.21
2018-06-25,1265.32
2018-06-26,1258.45
2018-06-27,1251.79
2018-06-28,1248.14
2018-06-29,1252.74
2018-07-02,1241.49
2018-07-03,1252.78
2018-07-04,1256.47
2018-07-05,1257.17
2018-07-06,1254.56
2018-07-09,1257.41
2018-07-10,1255.93
2018-07-11,1242.18
2018-07-12,1246.94
2018-07-13,1241.06
2018-07-16,1240.8
2018-07-17,1227.28
2018-07-18,1227.5
2018-07-19,1222.86
2018-07-20,1231.59
2018-07-23,1224.42
2018-07-24,1224.45
2018-07-25,1231.57
2018-07-26,1222.84
2018-07-27,1222.81
2018-07-30,1221.28
2018-07-31,1223.94
2018-08-01,1216.05
2018-08-02,1207.72
2018-08-03,1213.14
2018-08-06,1207.1
2018-08-07,1210.58
2018-08-08,1213.38
2018-08-09,1212.16
2018-08-10,1211.38
2018-08-13,1193.64
2018-08-14,1193.93
2018-08-15,1174.65
2018-08-16,1173.93
2018-08-17,1184.17
2018-08-20,1190.36
2018-08-21,1196.12
2018-08-22,1195.42
2018-08-23,1185.27
2018-08-24,1205.88
2018-08-27,1211.07
2018-08-28,1200.96
2018-08-29,1206.53
2018-08-30,1199.61
2018-08-31,1200.78
2018-09-03,1201.25
2018-09-04,1191.03
2018-09-05,1196.48
2018-09-06,1199.97
2018-09-07,1195.83
2018-09-10,1195.57
2018-09-11,1198.37
2018-09-12,1206.06
2018-09-13,1201.26
2018-09-14,1193.43
2018-09-17,1200.93
2018-09-18,1198.04
2018-09-19,1203.68
2018-09-20,1207.07
2018-09-21,1199.1
2018-09-24,1198.66
2018-09-25,1201.06
2018-09-26,1194.22
2018-09-27,1182.52
2018-09-28,1191.51
2018-10-01,1188.66
2018-10-02,1202.74
2018-10-03,1196.85
2018-10-04,1199.72
2018-10-05,1202.75
2018-10-08,1187.96
2018-10-09,1189.48
2018-10-10,1194.03
2018-10-11,1224.82
2018-10-12,1217.76
2018-10-15,1226.81
2018-10-16,1224.42
2018-10-17,1222.21
2018-10-18,1225.75
2018-10-19,1226.38
2018-10-22,1221.86
2018-10-23,1230.34
2018-10-24,1233.33
2018-10-25,1231.86
2018-10-26,1233.53
2018-10-29,1229.47
2018-10-30,1222.97
2018-10-31,1214.48
2018-11-01,1233.04
2018-11-02,1232.75
2018-11-05,1231.36
2018-11-06,1227.03
2018-11-07,1226.36
2018-11-08,1223.37
2018-11-09,1209.32
2018-11-12,1200.16
2018-11-13,1201.99
2018-11-14,1210.54
2018-11-15,1212.69
2018-11-16,1221.2
2018-11-19,1223.85
2018-11-20,1221.52
2018-11-21,1225.82
2018-11-22,1226.96
2018-11-23,1222.51
2018-11-26,1222.15
2018-11-27,1214.47
2018-11-28,1221.06
2018-11-29,1224.03
2018-11-30,1221.96
2018-12-03,1230.84
2018-12-04,1238.54
2018-12-05,1237.06
2018-12-06,1237.76
2018-12-07,1248.41
2018-12-10,1244.09
2018-12-11,1242.83
2018-12-12,1245.39
2018-12-13,1242.0
2018-12-14,1238.0
2018-12-17,1245.8
2018-12-18,1249.37
2018-12-19,1242.98
2018-12-20,1259.69
2018-12-21,1255.38
2018-12-24,1268.3
2018-12-26,1266.78
2018-12-27,1275.5
2018-12-28,1280.59
2018-12-31,1280.23
2019-01-02,1284.6
2019-01-03,1293.97
2019-01-04,1284.53
2019-01-07,1288.72
2019-01-08,1285.04
2019-01-09,1292.93
2019-01-10,1286.1
2019-01-11,1287.39
2019-01-14,1291.37
2019-01-15,1288.92
2019-01-16,1293.62
2019-01-17,1291.78
2019-01-18,1281.18
2019-01-21,1280.03
2019-01-22,1284.97
2019-01-23,1282.42
2019-01-24,1280.75
2019-01-25,1302.79
2019-01-28,1303.21
2019-01-29,1311.66
2019-01-30,1319.59
2019-01-31,1321.05
2019-02-01,1317.71
2019-02-04,1311.96
2019-02-05,1314.87
2019-02-06,1306.33
2019-02-07,1309.95
2019-02-08,1313.95
2019-02-11,1308.1
2019-02-12,1310.57
2019-02-13,1305.88
2019-02-14,1312.21
2019-02-15,1321.26
2019-02-18,1326.06
2019-02-19,1341.16
2019-02-20,1338.2
2019-02-21,1323.3
2019-02-22,1327.56
2019-02-25,1327.24
2019-02-26,1328.69
2019-02-27,1319.62
2019-02-28,1313.08
2019-03-01,1293.42
2019-03-04,1286.46
2019-03-05,1287.38
2019-03-06,1286.15
2019-03-07,1285.33
2019-03-08,1298.23
2019-03-11,1293.27
2019-03-12,1301.15
2019-03-13,1309.1
2019-03-14,1296.08
2019-03-15,1301.92
2019-03-18,1303.41
2019-03-19,1306.41
2019-03-20,1312.34
2019-03-21,1309.28
2019-03-22,1313.07
2019-03-25,1322.01
2019-03-26,1315.1
2019-03-27,1309.63
2019-03-28,1289.87
2019-03-29,1292.16
2019-04-01,1287.3
2019-04-02,1292.34
2019-04-03,1289.66
2019-04-04,1292.38
2019-04-05,1291.49
2019-04-08,1297.49
2019-04-09,1303.9
2019-04-10,1307.94
2019-04-11,1292.26
2019-04-12,1290.46
2019-04-15,1287.57
2019-04-16,1276.69
2019-04-17,1273.76
2019-04-18,1275.47
2019-04-22,1274.7
2019-04-23,1272.1
2019-04-24,1275.5
2019-04-25,1277.18
2019-04-26,1285.95
2019-04-29,1279.49
2019-04-30,1283.29
2019-05-01,1276.48
2019-05-02,1270.48
2019-05-03,1278.97
2019-05-06,1280.2
2019-05-07,1284.28
2019-05-08,1280.49
2019-05-09,1283.4
2019-05-10,1285.66
2019-05-13,1299.79
2019-05-14,1296.76
2019-05-15,1296.35
2019-05-16,1286.31
2019-05-17,1277.48
2019-05-20,1277.63
2019-05-21,1274.69
2019-05-22,1273.41
2019-05-23,1283.56
2019-05-24,1284.8
2019-05-27,1284.95
2019-05-28,1279.4
2019-05-29,1280.2
2019-05-30,1288.41
2019-05-31,1305.13
2019-06-03,1324.48
2019-06-04,1325.59
2019-06-05,1330.09
2019-06-06,1335.52
2019-06-07,1340.24
2019-06-10,1327.84
2019-06-11,1326.65
2019-06-12,1333.23
2019-06-13,1341.81
2019-06-14,1340.82
2019-06-17,1339.48
2019-06-18,1346.51
2019-06-19,1359.64
2019-06-20,1388.35
2019-06-21,1398.68
2019-06-24,1419.11
2019-06-25,1423.19
2019-06-26,1408.67
2019-06-27,1409.1
2019-06-28,1409.91
2019-07-01,1383.75
2019-07-02,1418.0
2019-07-03,1418.41
2019-07-04,1415.29
2019-07-05,1398.09
2019-07-08,1395.28
2019-07-09,1397.51
2019-07-10,1417.87
2019-07-11,1403.73
2019-07-12,1414.83
2019-07-15,1413.7
2019-07-16,1405.82
2019-07-17,1426.21
2019-07-18,1445.65
2019-07-19,1424.96
2019-07-22,1424.67
2019-07-23,1417.6
2019-07-24,1425.11
2019-07-25,1414.11
2019-07-26,1418.31
2019-07-29,1426.62
2019-07-30,1430.61
2019-07-31,1412.23
2019-08-01,1444.89
2019-08-02,1440.32
2019-08-05,1463.72
2019-08-06,1474.27
2019-08-07,1501.25
2019-08-08,1500.88
2019-08-09,1497.02
2019-08-12,1511.72
2019-08-13,1501.35
2019-08-14,1516.18
2019-08-15,1523.42
2019-08-16,1512.1
2019-08-19,1495.79
2019-08-20,1507.36
2019-08-21,1502.31
2019-08-22,1498.16
2019-08-23,1526.25
2019-08-26,1527.38
2019-08-27,1542.63
2019-08-28,1541.01
2019-08-29,1526.87
2019-08-30,1520.55
2019-09-02,1528.96
2019-09-03,1548.7
2019-09-04,1552.6
2019-09-05,1518.89
2019-09-06,1506.38
2019-09-09,1498.81
2019-09-10,1485.77
2019-09-11,1496.52
2019-09-12,1498.97
2019-09-13,1488.55
2019-09-16,1498.4
2019-09-17,1501.32
2019-09-18,1493.24
2019-09-19,1498.47
2019-09-20,1516.27
2019-09-23,1522.12
2019-09-24,1531.17
2019-09-25,1503.64
2019-09-26,1504.56
2019-09-27,1496.61
2019-09-30,1472.29
2019-10-01,1479.38
2019-10-02,1499.92
2019-10-03,1504.83
2019-10-04,1504.5
2019-10-07,1493.27
2019-10-08,1505.48
2019-10-09,1505.42
2019-10-10,1493.39
2019-10-11,1487.93
2019-10-14,1493.03
2019-10-15,1481.0
2019-10-16,1489.52
2019-10-17,1492.23
2019-10-18,1489.93
2019-10-21,1484.06
2019-10-22,1487.77
2019-10-23,1491.75
2019-10-24,1502.9
2019-10-25,1504.16
2019-10-28,1492.54
2019-10-29,1487.9
2019-10-30,1495.6
2019-10-31,1512.13
2019-11-01,1513.9
2019-11-04,1509.48
2019-11-05,1483.78
2019-11-06,1490.14
2019-11-07,1468.52
2019-11-08,1458.72
2019-11-11,1455.65
2019-11-12,1456.3
2019-11-13,1463.26
2019-11-14,1470.97
2019-11-15,1467.37
2019-11-18,1470.78
2019-11-19,1472.31
2019-11-20,1471.05
2019-11-21,1464.32
2019-11-22,1461.81
2019-11-25,1454.94
2019-11-26,1461.3
2019-11-27,1453.93
2019-11-28,1455.74
2019-11-29,1463.83
2019-12-02,1462.45
2019-12-03,1477.32
2019-12-04,1474.33
2019-12-05,1475.76
2019-12-06,1459.53
2019-12-09,1461.71
2019-12-10,1464.35
2019-12-11,1474.72
2019-12-12,1469.4
2019-12-13,1475.44
2019-12-16,1475.9
2019-12-17,1475.99
2019-12-18,1475.45
2019-12-19,1478.7
2019-12-20,1477.93
2019-12-23,1485.38
2019-12-24,1498.99
2019-12-26,1511.04
2019-12-27,1510.63
2019-12-30,1514.96
2019-12-31,1520.21
2020-01-02,1528.77
2020-01-03,1551.44
2020-01-06,1565.63
2020-01-07,1573.24
2020-01-08,1556.36
2020-01-09,1552.08
2020-01-10,1561.76
2020-01-13,1548.34
2020-01-14,1546.25
2020-01-15,1556.22
2020-01-16,1552.46
2020-01-17,1556.83
2020-01-20,1560.5
2020-01-21,1557.91
2020-01-22,1558.6
2020-01-23,1562.8
2020-01-24,1570.9
2020-01-27,1581.88
2020-01-28,1567.78
2020-01-29,1577.11
2020-01-30,1573.85
2020-01-31,1588.83
2020-02-03,1576.3
2020-02-04,1552.74
2020-02-05,1556.41
2020-02-06,1566.46
2020-02-07,1570.0
2020-02-10,1571.87
2020-02-11,1567.63
2020-02-12,1565.73
2020-02-13,1575.98
2020-02-14,1583.69
2020-02-17,1580.86
2020-02-18,1601.35
2020-02-19,1611.34
2020-02-20,1619.26
2020-02-21,1643.73
2020-02-24,1658.5
2020-02-25,1635.26
2020-02-26,1640.5
2020-02-27,1644.23
2020-02-28,1584.7
2020-03-02,1589.75
2020-03-03,1639.48
2020-03-04,1635.73
2020-03-05,1671.58
2020-03-06,1674.06
2020-03-09,1678.15
2020-03-10,1649.37
2020-03-11,1636.63
2020-03-12,1578.63
2020-03-13,1529.78
2020-03-16,1509.09
2020-03-17,1527.8
2020-03-18,1484.63
2020-03-19,1474.34
2020-03-20,1498.64
2020-03-23,1552.39
2020-03-24,1625.33
2020-03-25,1616.35
2020-03-26,1628.93
2020-03-27,1622.55
2020-03-30,1620.31
2020-03-31,1576.78
2020-04-01,1591.26
2020-04-02,1611.66
2020-04-03,1615.7
2020-04-06,1658.19
2020-04-07,1647.94
2020-04-08,1645.4
2020-04-09,1683.56
2020-04-13,1711.98
2020-04-14,1726.54
2020-04-15,1716.5
2020-04-16,1718.38
2020-04-17,1682.14
2020-04-20,1695.28
2020-04-21,1683.54
2020-04-22,1714.87
2020-04-23,1730.31
2020-04-24,1726.41
2020-04-27,1714.94
2020-04-28,1707.65
2020-04-29,1712.89
2020-04-30,1685.98
2020-05-01,1699.6
2020-05-04,1701.0
2020-05-05,1704.71
2020-05-06,1685.19
2020-05-07,1715.25
2020-05-08,1702.09
2020-05-11,1697.64
2020-05-12,1702.26
2020-05-13,1715.3
2020-05-14,1730.06
2020-05-15,1741.85
2020-05-18,1732.2
2020-05-19,1744.24
2020-05-20,1747.21
2020-05-21,1726.76
2020-05-22,1735.45
2020-05-25,1728.22
2020-05-26,1710.31
2020-05-27,1709.57
2020-05-28,1718.68
2020-05-29,1730.41
2020-06-01,1739.48
2020-06-02,1727.45
2020-06-03,1698.26
2020-06-04,1712.8
2020-06-05,1684.3
2020-06-08,1698.39
2020-06-09,1714.16
2020-06-10,1737.83
2020-06-11,1728.56
2020-06-12,1730.57
2020-06-15,1725.24
2020-06-16,1726.41
2020-06-17,1726.19
2020-06-18,1722.48
2020-06-19,1742.26
2020-06-22,1754.55
2020-06-23,1766.95
2020-06-24,1761.28
2020-06-25,1763.63
2020-06-26,1769.57
2020-06-29,1772.6
2020-06-30,1780.54
2020-07-01,1769.84
2020-07-02,1774.97
2020-07-03,1774.9
2020-07-06,1784.25
2020-07-07,1794.6
2020-07-08,1808.45
2020-07-09,1802.32
2020-07-10,1798.57
2020-07-13,1802.27
2020-07-14,1808.99
2020-07-15,1809.97
2020-07-16,1796.84
2020-07-17,1809.68
2020-07-20,1817.21
2020-07-21,1841.48
2020-07-22,1871.22
2020-07-23,1885.97
2020-07-24,1901.63
2020-07-27,1940.96
2020-07-28,1957.98
2020-07-29,1970.82
2020-07-30,1957.54
2020-07-31,1975.02
2020-08-03,1975.98
2020-08-04,2018.53
2020-08-05,2038.96
2020-08-06,2063.25
2020-08-07,2033.15
2020-08-10,2027.61
2020-08-11,1912.57
2020-08-12,1918.98
2020-08-13,1953.64
2020-08-14,1943.57
2020-08-17,1984.43
2020-08-18,2002.22
2020-08-19,1927.66
2020-08-20,1946.17
2020-08-21,1938.98
2020-08-24,1928.38
2020-08-25,1926.87
2020-08-26,1953.14
2020-08-27,1928.32
2020-08-28,1964.34
2020-08-31,1968.22
2020-09-01,1970.63
2020-09-02,1943.08
2020-09-03,1930.45
2020-09-04,1933.09
2020-09-07,1928.29
2020-09-08,1931.51
2020-09-09,1947.37
2020-09-10,1946.01
2020-09-11,1940.48
2020-09-14,1956.52
2020-09-15,1953.34
2020-09-16,1959.15
2020-09-17,1944.2
2020-09-18,1950.42
2020-09-21,1911.92
2020-09-22,1900.34
2020-09-23,1862.74
2020-09-24,1868.66
2020-09-25,1860.14
2020-09-28,1881.84
2020-09-29,1897.48
2020-09-30,1885.23
2020-10-01,1905.94
2020-10-02,1900.58
2020-10-05,1913.65
2020-10-06,1877.56
2020-10-07,1887.83
2020-10-08,1893.5
2020-10-09,1929.87
2020-10-12,1922.63
2020-10-13,1891.07
2020-10-14,1900.49
2020-10-15,1907.92
2020-10-16,1898.76
2020-10-19,1903.44
2020-10-20,1907.53
2020-10-21,1924.6
2020-10-22,1903.67
2020-10-23,1901.41
2020-10-26,1901.68
2020-10-27,1907.35
2020-10-28,1876.81
2020-10-29,1867.11
2020-10-30,1878.37
2020-11-02,1895.06
2020-11-03,1908.94
2020-11-04,1903.27
2020-11-05,1949.17
2020-11-06,1951.81
2020-11-09,1863.13
2020-11-10,1877.39
2020-11-11,1865.5
2020-11-12,1876.71
2020-11-13,1889.28
2020-11-16,1888.66
2020-11-17,1880.19
2020-11-18,1871.97
2020-11-19,1866.84
2020-11-20,1870.9
2020-11-23,1837.49
2020-11-24,1807.71
2020-11-25,1807.07
2020-11-26,1810.2
2020-11-27,1786.76
2020-11-30,1777.64
2020-12-01,1815.42
2020-12-02,1830.72
2020-12-03,1840.98
2020-12-04,1838.6
2020-12-07,1863.1
2020-12-08,1870.83
2020-12-09,1839.41
2020-12-10,1835.96
2020-12-11,1839.91
2020-12-14,1827.82
2020-12-15,1853.67
2020-12-16,1864.06
2020-12-17,1886.04
2020-12-18,1880.55
2020-12-21,1876.25
2020-12-22,1859.91
2020-12-23,1872.63
2020-12-24,1879.3
2020-12-28,1873.05
2020-12-29,1878.17
2020-12-30,1893.81
2020-12-31,1893.68
2021-01-04,1943.23
2021-01-05,1950.03
2021-01-06,1918.79
2021-01-07,1913.51
2021-01-08,1849.04
2021-01-11,1844.45
2021-01-12,1855.31
2021-01-13,1844.68
2021-01-14,1846.46
2021-01-15,1827.65
2021-01-18,1837.52
2021-01-19,1839.63
2021-01-20,1871.42
2021-01-21,1869.8
2021-01-22,1854.67
2021-01-25,1855.94
2021-01-26,1851.43
2021-01-27,1843.83
2021-01-28,1842.61
2021-01-29,1847.59
2021-02-01,1860.55
2021-02-02,1837.65
2021-02-03,1834.21
2021-02-04,1793.12
2021-02-05,1813.4
2021-02-08,1830.13
2021-02-09,1837.64
2021-02-10,1842.35
2021-02-11,1825.47
2021-02-12,1824.17
2021-02-15,1818.72
2021-02-16,1794.56
2021-02-17,1776.7
2021-02-18,1775.44
2021-02-19,1783.05
2021-02-22,1809.04
2021-02-23,1805.07
2021-02-24,1805.33
2021-02-25,1770.25
2021-02-26,1733.84
2021-03-01,1724.79
2021-03-02,1738.77
2021-03-03,1711.71
2021-03-04,1698.6
2021-03-05,1700.76
2021-03-08,1682.53
2021-03-09,1715.59
2021-03-10,1726.33
2021-03-11,1722.38
2021-03-12,1726.92
2021-03-15,1732.11
2021-03-16,1731.85
2021-03-17,1744.54
2021-03-18,1736.49
2021-03-19,1745.14
2021-03-22,1738.68
2021-03-23,1726.89
2021-03-24,1733.83
2021-03-25,1726.98
2021-03-26,1732.7
2021-03-29,1711.81
2021-03-30,1685.06
2021-03-31,1707.7
2021-04-01,1729.49
2021-04-05,1728.36
2021-04-06,1743.06
2021-04-07,1737.57
2021-04-08,1756.14
2021-04-09,1743.46
2021-04-12,1732.34
2021-04-13,1745.39
2021-04-14,1736.25
2021-04-15,1763.5
2021-04-16,1776.67
2021-04-19,1770.78
2021-04-20,1778.55
2021-04-21,1793.92
2021-04-22,1784.36
2021-04-23,1776.48
2021-04-26,1781.39
2021-04-27,1776.7
2021-04-28,1781.47
2021-04-29,1772.28
2021-04-30,1768.97
2021-05-03,1793.04
2021-05-04,1779.28
2021-05-05,1787.66
2021-05-06,1815.22
2021-05-07,1830.85
2021-05-10,1835.54
2021-05-11,1836.8
2021-05-12,1816.11
2021-05-13,1826.93
2021-05-14,1842.56
2021-05-17,1866.65
2021-05-18,1869.64
2021-05-19,1870.15
2021-05-20,1877.28
2021-05-21,1881.74
2021-05-24,1881.35
2021-05-25,1899.18
2021-05-26,1896.5
2021-05-27,1896.43
2021-05-28,1903.18
2021-05-31,1906.62
2021-06-01,1899.87
2021-06-02,1908.66
2021-06-03,1870.7
2021-06-04,1891.51
2021-06-07,1898.78
2021-06-08,1893.06
2021-06-09,1888.89
2021-06-10,1899.64
2021-06-11,1876.16
2021-06-14,1866.31
2021-06-15,1858.89
2021-06-16,1810.21
2021-06-17,1772.78
2021-06-18,1764.52
2021-06-21,1783.25
2021-06-22,1778.63
2021-06-23,1778.4
2021-06-24,1774.96
2021-06-25,1781.11
2021-06-28,1779.03
2021-06-29,1761.08
2021-06-30,1769.65
2021-07-01,1776.52
2021-07-02,1787.33
2021-07-05,1791.73
2021-07-06,1797.05
2021-07-07,1803.59
2021-07-08,1802.35
2021-07-09,1808.04
2021-07-12,1806.17
2021-07-13,1807.14
2021-07-14,1827.99
2021-07-15,1829.45
2021-07-16,1811.51
2021-07-19,1812.61
2021-07-20,1810.24
2021-07-21,1803.42
2021-07-22,1806.42
2021-07-23,1801.93
2021-07-26,1797.65
2021-07-27,1798.47
2021-07-28,1807.11
2021-07-29,1827.79
2021-07-30,1814.28
2021-08-02,1813.11
2021-08-03,1810.12
2021-08-04,1811.6
2021-08-05,1803.73
2021-08-06,1763.18
2021-08-09,1729.58
2021-08-10,1728.74
2021-08-11,1751.5
2021-08-12,1752.86
2021-08-13,1779.7
2021-08-16,1787.24
2021-08-17,1785.8
2021-08-18,1787.68
2021-08-19,1780.0
2021-08-20,1780.94
2021-08-23,1805.18
2021-08-24,1802.83
2021-08-25,1790.33
2021-08-26,1791.69
2021-08-27,1817.85
2021-08-30,1810.13
2021-08-31,1814.26
2021-09-01,1813.77
2021-09-02,1809.55
2021-09-03,1827.59
2021-09-06,1823.14
2021-09-07,1793.92
2021-09-08,1789.29
2021-09-09,1794.36
2021-09-10,1787.81
2021-09-13,1793.37
2021-09-14,1804.69
2021-09-15,1793.73
2021-09-16,1752.72
2021-09-17,1753.92
2021-09-20,1764.82
2021-09-21,1773.89
2021-09-22,1767.99
2021-09-23,1742.48
2021-09-24,1749.72
2021-09-27,1750.15
2021-09-28,1733.53
2021-09-29,1726.46
2021-09-30,1757.16
2021-10-01,1760.15
2021-10-04,1769.35
2021-10-05,1759.87
2021-10-06,1762.87
2021-10-07,1754.91
2021-10-08,1757.1
2021-10-11,1754.11
2021-10-12,1760.19
2021-10-13,1792.75
2021-10-14,1795.92
2021-10-15,1767.42
2021-10-18,1764.53
2021-10-19,1768.99
2021-10-20,1782.06
2021-10-21,1783.32
2021-10-22,1792.67
2021-10-25,1807.43
2021-10-26,1793.0
2021-10-27,1796.89
2021-10-28,1798.81
2021-10-29,1782.98
2021-11-01,1793.2
2021-11-02,1787.84
2021-11-03,1769.89
2021-11-04,1791.71
2021-11-05,1817.84
2021-11-08,1824.14
2021-11-09,1831.68
2021-11-10,1848.97
2021-11-11,1861.77
2021-11-12,1864.35
2021-11-15,1862.71
2021-11-16,1849.98
2021-11-17,1867.39
2021-11-18,1858.81
2021-11-19,1845.7
2021-11-22,1804.77
2021-11-23,1789.28
2021-11-24,1788.64
2021-11-25,1788.42
2021-11-26,1790.86
2021-11-29,1784.96
