timestamp,open,high,low,close,momentum_5,momentum_20,rsi_14,atr_14,volatility_regime
2022-01-11 13:00:00+00:00,1.1186005123,1.1190358909,1.1184151337,1.1188505123,0.0011184676,0.0044889327,99.8989981153,0.0005226306,
2022-01-11 14:00:00+00:00,1.1188505123,1.1192897075,1.1186613171,1.1191005123,0.0011182175,0.0044879254,99.9063031622,0.0005301849,
2022-01-11 15:00:00+00:00,1.1191005123,1.1194725365,1.1189784881,1.1193505123,0.0011179675,0.0044869186,99.9130737904,0.0005276037,
2022-01-11 16:00:00+00:00,1.1193505123,1.1197768813,1.1191741433,1.1196005123,0.0011177176,0.0044859122,99.9193499416,0.0005329705,
2022-01-11 17:00:00+00:00,1.1196005123,1.1200170208,1.1194340038,1.1198505123,0.0011174678,0.0044849062,99.9251684551,0.0005365452,
2022-01-11 18:00:00+00:00,1.1198505123,1.1199604391,1.1194905854,1.1196005123,0.0006703308,0.0040355107,92.7212109680,0.0005317815,
2022-01-11 19:00:00+00:00,1.1196005123,1.1197892150,1.1191618095,1.1193505123,0.0002233937,0.0035863165,86.0410541443,0.0005386118,
2022-01-11 20:00:00+00:00,1.1193505123,1.1194346972,1.1190163273,1.1191005123,-0.0002233438,0.0031373238,79.8459959697,0.0005300231,
2022-01-11 21:00:00+00:00,1.1191005123,1.1191634861,1.1187875385,1.1188505123,-0.0006698818,0.0026885322,74.1002794442,0.0005190177,
2022-01-11 22:00:00+00:00,1.1188505123,1.1189596158,1.1184914087,1.1186005123,-0.0011162204,0.0022399416,68.7708567009,0.0005153884,
2022-01-11 23:00:00+00:00,1.1186005123,1.1187021305,1.1182488941,1.1183505123,-0.0011164697,0.0017915520,63.8271736209,0.0005109490,
2022-01-12 00:00:00+00:00,1.1183505123,1.1185153428,1.1179356818,1.1181005123,-0.0011167190,0.0013433632,59.2409729501,0.0005158570,
2022-01-12 01:00:00+00:00,1.1181005123,1.1182442887,1.1177067359,1.1178505123,-0.0011169685,0.0008953750,54.9861141471,0.0005174067,
2022-01-12 02:00:00+00:00,1.1178505123,1.1179839679,1.1174670567,1.1176005123,-0.0011172181,0.0004475873,51.0384083809,0.0005173713,
2022-01-12 03:00:00+00:00,1.1176005123,1.1176965534,1.1172544712,1.1173505123,-0.0011174678,0.0000000000,47.3754672700,0.0005119935,
2022-01-12 04:00:00+00:00,1.1173505123,1.1174802294,1.1169707952,1.1171005123,-0.0011177176,-0.0004473871,43.9765641010,0.0005118107,
2022-01-12 05:00:00+00:00,1.1171005123,1.1173443837,1.1166066408,1.1168505123,-0.0011179675,-0.0008945740,40.8225063951,0.0005279487,
2022-01-12 06:00:00+00:00,1.1168505123,1.1169947361,1.1164562885,1.1166005123,-0.0011182175,-0.0013415610,37.8955188090,0.0005286986,
2022-01-12 07:00:00+00:00,1.1166005123,1.1167463303,1.1162046942,1.1163505123,-0.0011184676,-0.0017883481,35.1791354553,0.0005296227,
2022-01-12 08:00:00+00:00,1.1163505123,1.1164488458,1.1160021788,1.1161005123,-0.0011187179,-0.0022349355,32.6581008214,0.0005236973,
2022-01-12 09:00:00+00:00,1.1161005123,1.1162093099,1.1157417147,1.1158505123,-0.0011189682,-0.0026813233,30.3182785427,0.0005196900,
2022-01-12 10:00:00+00:00,1.1158505123,1.1160009472,1.1154500774,1.1156005123,-0.0011192187,-0.0031275117,28.1465673613,0.0005219171,
2022-01-12 11:00:00+00:00,1.1156005123,1.1157620837,1.1151889408,1.1153505123,-0.0011194693,-0.0035735008,26.1308236604,0.0005255761,
2022-01-12 12:00:00+00:00,1.1153505123,1.1155327622,1.1149182623,1.1151005123,-0.0011197200,-0.0040192908,24.2597900258,0.0005319278,
2022-01-12 13:00:00+00:00,1.1151005123,1.1152238047,1.1147272198,1.1148505123,-0.0011199708,-0.0044648816,22.5230293334,0.0005294033,
2022-01-12 14:00:00+00:00,1.1148505123,1.1149615642,1.1144894604,1.1146005123,-0.0011202217,-0.0044658786,20.9108639095,0.0005253105,
2022-01-12 15:00:00+00:00,1.1146005123,1.1147818936,1.1141691309,1.1143505123,-0.0011204728,-0.0044668761,19.4143193492,0.0005315571,
2022-01-12 16:00:00+00:00,1.1143505123,1.1145108979,1.1139401267,1.1141005123,-0.0011207239,-0.0044678739,18.0250726183,0.0005343581,
2022-01-12 17:00:00+00:00,1.1141005123,1.1142857421,1.1136652824,1.1138505123,-0.0011209752,-0.0044688722,16.7354040926,0.0005405082,
2022-01-12 18:00:00+00:00,1.1138505123,1.1139911493,1.1134598753,1.1136005123,-0.0011212266,-0.0044698710,15.5381532231,0.0005398486,
2022-01-12 19:00:00+00:00,1.1136005123,1.1137463184,1.1132047061,1.1133505123,-0.0011214780,-0.0044708702,14.4266775394,0.0005399746,
2022-01-12 20:00:00+00:00,1.1133505123,1.1134731980,1.1129778266,1.1131005123,-0.0011217296,-0.0044718699,13.3948147283,0.0005367887,
2022-01-12 21:00:00+00:00,1.1131005123,1.1131305505,1.1128204741,1.1128505123,-0.0011219814,-0.0044728700,12.4368475492,0.0005205949,
2022-01-12 22:00:00+00:00,1.1128505123,1.1129992280,1.1124517965,1.1126005123,-0.0011222332,-0.0044738705,11.5474713639,0.0005225118,
2022-01-12 23:00:00+00:00,1.1126005123,1.1126819709,1.1122690537,1.1123505123,-0.0011224851,-0.0044748715,10.7217640800,0.0005146836,
2022-01-13 00:00:00+00:00,1.1123505123,1.1125215411,1.1119294835,1.1121005123,-0.0011227372,-0.0044758730,9.9551583229,0.0005202104,
2022-01-13 01:00:00+00:00,1.1121005123,1.1122617697,1.1116892549,1.1118505123,-0.0011229893,-0.0044768749,9.2434156645,0.0005239464,
2022-01-13 02:00:00+00:00,1.1118505123,1.1119655528,1.1114854717,1.1116005123,-0.0011232416,-0.0044778772,8.5826027533,0.0005208132,
2022-01-13 03:00:00+00:00,1.1116005123,1.1117067931,1.1112442315,1.1113505123,-0.0011234940,-0.0044788800,7.9690692008,0.0005166523,
2022-01-13 04:00:00+00:00,1.1113505123,1.1114805121,1.1109705125,1.1111005123,-0.0011237465,-0.0044798833,7.3994270923,0.0005161771,
2022-01-13 05:00:00+00:00,1.1111005123,1.1112380181,1.1107130065,1.1108505123,-0.0011239991,-0.0044808870,6.8705319999,0.0005168082,
2022-01-13 06:00:00+00:00,1.1108505123,1.1109230954,1.1105279292,1.1106005123,-0.0011242519,-0.0044818911,6.3794653841,0.0005081195,
2022-01-13 07:00:00+00:00,1.1106005123,1.1107655570,1.1101854676,1.1103505123,-0.0011245047,-0.0044828957,5.9235182815,0.0005132602,
2022-01-13 08:00:00+00:00,1.1103505123,1.1105182100,1.1099328146,1.1101005123,-0.0011247577,-0.0044839007,5.5001761818,0.0005184127,
2022-01-13 09:00:00+00:00,1.1101005123,1.1101926052,1.1097584194,1.1098505123,-0.0011250107,-0.0044849062,5.1071050067,0.0005123965,
2022-01-13 10:00:00+00:00,1.1098505123,1.1100779258,1.1093730988,1.1096005123,-0.0011252639,-0.0044859122,4.7421381077,0.0005261415,
2022-01-13 11:00:00+00:00,1.1096005123,1.1098377253,1.1091132993,1.1093505123,-0.0011255172,-0.0044869186,4.4032642094,0.0005403047,
2022-01-13 12:00:00+00:00,1.1093505123,1.1094715610,1.1089794635,1.1091005123,-0.0011257706,-0.0044879254,4.0886162266,0.0005368613,
2022-01-13 13:00:00+00:00,1.1091005123,1.1092339301,1.1087170944,1.1088505123,-0.0011260242,-0.0044889327,3.7964608921,0.0005354309,
2022-01-13 14:00:00+00:00,1.1088505123,1.1089691089,1.1084819157,1.1086005123,-0.0011262778,-0.0044899405,3.5251891359,0.0005319854,
2022-01-13 15:00:00+00:00,1.1086005123,1.1087441469,1.1082068777,1.1083505123,-0.0011265316,-0.0044909487,3.2733071595,0.0005323628,
2022-01-13 16:00:00+00:00,1.1083505123,1.1084736842,1.1079773403,1.1081005123,-0.0011267854,-0.0044919573,3.0394281559,0.0005297900,
2022-01-13 17:00:00+00:00,1.1081005123,1.1082234049,1.1077276197,1.1078505123,-0.0011270394,-0.0044929664,2.8222646270,0.0005273611,
2022-01-13 18:00:00+00:00,1.1078505123,1.1079269410,1.1075240836,1.1076005123,-0.0011272935,-0.0044939760,2.6206212553,0.0005184680,
2022-01-13 19:00:00+00:00,1.1076005123,1.1077891497,1.1071618748,1.1073505123,-0.0011275477,-0.0044949860,2.4333882901,0.0005262399,
2022-01-13 20:00:00+00:00,1.1073505123,1.1075090998,1.1069419248,1.1071005123,-0.0011278021,-0.0044959965,2.2595354094,0.0005291638,
2022-01-13 21:00:00+00:00,1.1071005123,1.1072260010,1.1067250235,1.1068505123,-0.0011280565,-0.0044970074,2.0981060247,0.0005271505,
2022-01-13 22:00:00+00:00,1.1068505123,1.1070186199,1.1064324047,1.1066005123,-0.0011283111,-0.0044980188,1.9482119946,0.0005313694,
2022-01-13 23:00:00+00:00,1.1066005123,1.1067571890,1.1061938356,1.1063505123,-0.0011285657,-0.0044990306,1.8090287199,0.0005336540,
2022-01-14 00:00:00+00:00,1.1063505123,1.1064926221,1.1059584025,1.1061005123,-0.0011288205,-0.0045000429,1.6797905900,0.0005336944,
2022-01-14 01:00:00+00:00,1.1061005123,1.1062249529,1.1057260717,1.1058505123,-0.0011290754,-0.0045010557,1.5597867577,0.0005312077,
2022-01-14 02:00:00+00:00,1.1058505123,1.1059371482,1.1055138764,1.1056005123,-0.0011293305,-0.0045020689,1.4483572164,0.0005234980,
2022-01-14 03:00:00+00:00,1.1056005123,1.1057777771,1.1051732475,1.1053505123,-0.0011295856,-0.0045030825,1.3448891603,0.0005292860,
2022-01-14 04:00:00+00:00,1.1053505123,1.1054830729,1.1049679516,1.1051005123,-0.0011298408,-0.0045040967,1.2488136042,0.0005282742,
2022-01-14 05:00:00+00:00,1.1051005123,1.1051486788,1.1048023458,1.1048505123,-0.0011300962,-0.0045051112,1.1596022472,0.0005152784,
2022-01-14 06:00:00+00:00,1.1048505123,1.1050141536,1.1047793044,1.1049429457,-0.0008206956,-0.0041975167,3.8932947485,0.0004952478,
2022-01-14 07:00:00+00:00,1.1049429457,1.1050200188,1.1047577790,1.1048348522,-0.0006925287,-0.0040705440,3.7622503890,0.0004786044,
2022-01-14 08:00:00+00:00,1.1048348522,1.1049377361,1.1047607760,1.1048636599,-0.0004404506,-0.0038200797,4.6830522125,0.0004570583,
2022-01-14 09:00:00+00:00,1.1048636599,1.1050015324,1.1047898844,1.1049277569,-0.0001563255,-0.0035376774,6.8193345013,0.0004395290,
2022-01-14 10:00:00+00:00,1.1049277569,1.1052677466,1.1048178439,1.1051578336,0.0002781565,-0.0031054276,14.2486621723,0.0004402700,
2022-01-14 11:00:00+00:00,1.1051578336,1.1052462644,1.1048126200,1.1049010508,-0.0000379158,-0.0031122478,13.0026206524,0.0004397967,
2022-01-14 12:00:00+00:00,1.1049010508,1.1049922184,1.1047035383,1.1047947059,-0.0000363369,-0.0029833091,12.5145214486,0.0004290027,
2022-01-14 13:00:00+00:00,1.1047947059,1.1049338772,1.1047484609,1.1048876321,0.0000216970,-0.0026744404,15.4995098560,0.0004116037,
2022-01-14 14:00:00+00:00,1.1048876321,1.1049994615,1.1048003031,1.1049121324,-0.0000141407,-0.0024272107,16.3102785545,0.0003964290,
2022-01-14 15:00:00+00:00,1.1049121324,1.1051581208,1.1048082102,1.1050541985,-0.0000937740,-0.0020737009,21.0411584472,0.0003931063,
2022-01-14 16:00:00+00:00,1.1050541985,1.1051857312,1.1047760764,1.1049076091,0.0000059356,-0.0019807625,19.7975648609,0.0003942883,
2022-01-14 17:00:00+00:00,1.1049076091,1.1049965258,1.1047640741,1.1048529908,0.0000527563,-0.0018046895,19.3389355509,0.0003827285,
2022-01-14 18:00:00+00:00,1.1048529908,1.1049359848,1.1047700107,1.1048530047,-0.0000313402,-0.0015791675,19.3394490148,0.0003672461,
2022-01-14 19:00:00+00:00,1.1048530047,1.1050581536,1.1047659247,1.1049710736,0.0000533447,-0.0012468369,23.7669358712,0.0003618877,
2022-01-14 20:00:00+00:00,1.1049710736,1.1050468386,1.1048332739,1.1049090389,-0.0001313598,-0.0010771837,23.0510063082,0.0003512932,
2022-01-14 21:00:00+00:00,1.1049090389,1.1049719463,1.1046745672,1.1047374747,-0.0001539807,-0.0010064992,21.1532106453,0.0003474422,
2022-01-14 22:00:00+00:00,1.1047374747,1.1048356882,1.1045574217,1.1046556352,-0.0001786261,-0.0008546279,20.2948569665,0.0003425011,
2022-01-14 23:00:00+00:00,1.1046556352,1.1047478235,1.1046002153,1.1046924035,-0.0001453598,-0.0005953847,21.8295733089,0.0003285802,
2022-01-15 00:00:00+00:00,1.1046924035,1.1048005988,1.1045208981,1.1046290934,-0.0003094925,-0.0004265846,21.0770234275,0.0003250888,
2022-01-15 01:00:00+00:00,1.1046290934,1.1046961333,1.1043453506,1.1044123905,-0.0004494925,-0.0003965439,18.7006102017,0.0003269241,
2022-01-15 02:00:00+00:00,1.1044123905,1.1044898673,1.1041141901,1.1041916668,-0.0004940612,-0.0006799255,16.6423663948,0.0003304064,
2022-01-15 03:00:00+00:00,1.1041916668,1.1042946564,1.1040643662,1.1041673558,-0.0004420196,-0.0006041594,16.4278989793,0.0003232553,
2022-01-15 04:00:00+00:00,1.1041673558,1.1042434763,1.1040813036,1.1041574241,-0.0004842791,-0.0006392063,16.3352848402,0.0003117494,
2022-01-15 05:00:00+00:00,1.1041574241,1.1043035124,1.1040755216,1.1042216098,-0.0003688872,-0.0006390889,19.4940957859,0.0003057666,
2022-01-15 06:00:00+00:00,1.1042216098,1.1042745907,1.1039960170,1.1040489979,-0.0003290371,-0.0010033280,17.5726191484,0.0003038243,
2022-01-15 07:00:00+00:00,1.1040489979,1.1041505239,1.1039711035,1.1040726295,-0.0001078049,-0.0007497697,18.7533331134,0.0002949383,
2022-01-15 08:00:00+00:00,1.1040726295,1.1042296207,1.1039369105,1.1040939017,-0.0000665244,-0.0006343298,19.8660746405,0.0002947791,
2022-01-15 09:00:00+00:00,1.1040939017,1.1041765452,1.1038758682,1.1039585117,-0.0001801486,-0.0008409185,18.1612035599,0.0002952004,
2022-01-15 10:00:00+00:00,1.1039585117,1.1040811467,1.1038516398,1.1039742748,-0.0002239904,-0.0008488075,19.0324274615,0.0002905080,
2022-01-15 11:00:00+00:00,1.1039742748,1.1041258235,1.1039052342,1.1040567829,0.0000070514,-0.0009025943,23.6160910348,0.0002855138,
2022-01-15 12:00:00+00:00,1.1040567829,1.1041285439,1.1039435413,1.1040153023,-0.0000519234,-0.0008075850,22.9137770964,0.0002783344,
2022-01-15 13:00:00+00:00,1.1040153023,1.1041084019,1.1037965712,1.1038896707,-0.0001849761,-0.0008718988,20.8877162017,0.0002807270,
2022-01-15 14:00:00+00:00,1.1038896707,1.1039668745,1.1037527892,1.1038299929,-0.0001164163,-0.0009259257,19.9837914086,0.0002759669,
2022-01-15 15:00:00+00:00,1.1038299929,1.1040494459,1.1037666219,1.1039860748,0.0000106887,-0.0008914250,28.6772735592,0.0002764567,
2022-01-15 16:00:00+00:00,1.1039860748,1.1040267183,1.1039581207,1.1039987641,-0.0000525505,-0.0008238458,29.3493250891,0.0002616096,
2022-01-15 17:00:00+00:00,1.1039987641,1.1040333742,1.1039639505,1.1039985606,-0.0000151644,-0.0006688595,29.3445476722,0.0002478820,
2022-01-15 18:00:00+00:00,1.1039985606,1.1041483617,1.1038919140,1.1040417152,0.0001377352,-0.0005557570,31.8759574017,0.0002484939,
2022-01-15 19:00:00+00:00,1.1040417152,1.1041285229,1.1039799437,1.1040667514,0.0002144882,-0.0005663587,33.3674819266,0.0002413571,
2022-01-15 20:00:00+00:00,1.1040667514,1.1042009952,1.1039774541,1.1041116979,0.0001137904,-0.0004683885,36.0734430110,0.0002400845,
2022-01-15 21:00:00+00:00,1.1041116979,1.1041994789,1.1039662669,1.1040540479,0.0000500760,-0.0003244645,34.1573871223,0.0002395936,
2022-01-15 22:00:00+00:00,1.1040540479,1.1041550064,1.1036366260,1.1037375844,-0.0002363918,-0.0004112351,25.9949605627,0.0002595070,
2022-01-15 23:00:00+00:00,1.1037375844,1.1038068555,1.1036080776,1.1036773487,-0.0003300296,-0.0004437797,24.7810973106,0.0002551692,
2022-01-16 00:00:00+00:00,1.1036773487,1.1038407427,1.1036322959,1.1037956899,-0.0002455119,-0.0003276111,31.5443655469,0.0002518319,
2022-01-16 01:00:00+00:00,1.1037956899,1.1038866283,1.1036635695,1.1037545079,-0.0003235089,-0.0004230147,30.5160785385,0.0002497767,
2022-01-16 02:00:00+00:00,1.1037545079,1.1038537945,1.1036223882,1.1037216749,-0.0003010478,-0.0002964751,29.6852300130,0.0002484645,
2022-01-16 03:00:00+00:00,1.1037216749,1.1038278350,1.1034951188,1.1036012790,-0.0001234943,-0.0004269198,26.8034031415,0.0002544825,
2022-01-16 04:00:00+00:00,1.1036012790,1.1036910134,1.1032889448,1.1033786791,-0.0002706132,-0.0006477915,22.4616302808,0.0002650243,
2022-01-16 05:00:00+00:00,1.1033786791,1.1034659061,1.1031101166,1.1031973437,-0.0005420806,-0.0006894897,19.6668129491,0.0002715076,
2022-01-16 06:00:00+00:00,1.1031973437,1.1034322300,1.1031072354,1.1033421218,-0.0003736213,-0.0005726157,27.4305510907,0.0002753281,
2022-01-16 07:00:00+00:00,1.1033421218,1.1035033519,1.1032496031,1.1034108333,-0.0002816304,-0.0005850692,30.8464249813,0.0002737867,
2022-01-16 08:00:00+00:00,1.1034108333,1.1035003787,1.1031675963,1.1032571417,-0.0003118312,-0.0006867301,27.7051002531,0.0002780007,
2022-01-16 09:00:00+00:00,1.1032571417,1.1033573478,1.1031556277,1.1032558338,-0.0001113356,-0.0005741851,27.6792661340,0.0002725521,
2022-01-16 10:00:00+00:00,1.1032558338,1.1035108433,1.1031591938,1.1034142033,0.0001965737,-0.0003766791,35.5193911019,0.0002782019,
2022-01-16 11:00:00+00:00,1.1034142033,1.1034989281,1.1033399481,1.1034246730,0.0000748192,-0.0005085226,36.0132427293,0.0002696860,
2022-01-16 12:00:00+00:00,1.1034246730,1.1034771097,1.1034086037,1.1034610405,0.0000455018,-0.0004870691,37.7954356719,0.0002553160,
2022-01-16 13:00:00+00:00,1.1034610405,1.1034880356,1.1031277193,1.1031547144,-0.0000928409,-0.0007643544,30.1723772815,0.0002628160,
2022-01-16 14:00:00+00:00,1.1031547144,1.1032718500,1.1030313827,1.1031485183,-0.0000972716,-0.0008090245,30.0403957924,0.0002612197,
2022-01-16 15:00:00+00:00,1.1031485183,1.1033741383,1.1030880529,1.1033136729,-0.0000911085,-0.0006820951,37.8447971079,0.0002629958,
2022-01-16 16:00:00+00:00,1.1033136729,1.1036659788,1.1032717756,1.1036240814,0.0001807178,-0.0004416369,49.2940851935,0.0002723678,
2022-01-16 17:00:00+00:00,1.1036240814,1.1039001430,1.1035607378,1.1038367993,0.0003405275,-0.0001967735,55.3622621107,0.0002771562,
2022-01-16 18:00:00+00:00,1.1038367993,1.1041475173,1.1037894970,1.1041002150,0.0008570879,0.0003285478,61.5057839051,0.0002829322,
2022-01-16 19:00:00+00:00,1.1041002150,1.1041689207,1.1039447287,1.1040134344,0.0007840431,0.0003045144,58.6423168471,0.0002787365,
2022-01-16 20:00:00+00:00,1.1040134344,1.1040874665,1.1038788273,1.1039528594,0.0005793334,0.0001423900,56.6594048089,0.0002737295,
2022-01-16 21:00:00+00:00,1.1039528594,1.1042762509,1.1038216788,1.1041450704,0.0004720710,0.0003538491,61.1486019450,0.0002866468,
2022-01-16 22:00:00+00:00,1.1041450704,1.1044000456,1.1040452302,1.1043002054,0.0004198139,0.0005241634,64.3575141016,0.0002915160,
2022-01-16 23:00:00+00:00,1.1043002054,1.1045369867,1.1041963694,1.1044331507,0.0003015448,0.0007537792,66.8819485574,0.0002950233,
2022-01-17 00:00:00+00:00,1.1044331507,1.1044817478,1.1042466927,1.1042952898,0.0002553007,0.0008307309,61.9796695449,0.0002907398,
2022-01-17 01:00:00+00:00,1.1042952898,1.1044372569,1.1042196327,1.1043615997,0.0003702516,0.0010553471,63.3704013912,0.0002855173,
2022-01-17 02:00:00+00:00,1.1043615997,1.1043788528,1.1040841211,1.1041013742,-0.0000395747,0.0006881388,54.8855962901,0.0002861754,
2022-01-17 03:00:00+00:00,1.1041013742,1.1041486320,1.1040385131,1.1040857709,-0.0001941813,0.0006116830,54.4151305365,0.0002736000,
2022-01-17 04:00:00+00:00,1.1040857709,1.1043438683,1.1040013399,1.1042594373,-0.0001572874,0.0009084877,58.6622890232,0.0002785234,
2022-01-17 05:00:00+00:00,1.1042594373,1.1044166280,1.1040422935,1.1041994842,-0.0000867572,0.0008553324,56.6983476601,0.0002853671,
2022-01-17 06:00:00+00:00,1.1041994842,1.1044179254,1.1040930983,1.1043115395,-0.0000453296,0.0008132360,59.4320895804,0.0002881857,
2022-01-17 07:00:00+00:00,1.1043115395,1.1044699396,1.1042323674,1.1043907676,0.0002621076,0.0008755420,61.2927914441,0.0002845704,
2022-01-17 08:00:00+00:00,1.1043907676,1.1044324607,1.1042824178,1.1043241109,0.0002158709,0.0007821485,58.8472792811,0.0002749613,
2022-01-17 09:00:00+00:00,1.1043241109,1.1044715226,1.1042545614,1.1044019731,0.0001290782,0.0011306290,60.8140712801,0.0002708184,
2022-01-17 10:00:00+00:00,1.1044019731,1.1044943908,1.1041045572,1.1041969749,-0.0000022725,0.0009504220,53.5566711589,0.0002793195,
2022-01-17 11:00:00+00:00,1.1041969749,1.1042989815,1.1041124909,1.1042144975,-0.0000878755,0.0008164719,54.0613190006,0.0002726889,
2022-01-17 12:00:00+00:00,1.1042144975,1.1042631203,1.1040530567,1.1041016795,-0.0002617625,0.0004327543,50.2736634258,0.0002682157,
2022-01-17 13:00:00+00:00,1.1041016795,1.1043381501,1.1040300590,1.1042665296,-0.0000521417,0.0003893060,55.2115917549,0.0002710639,
2022-01-17 14:00:00+00:00,1.1042665296,1.1043763986,1.1041380020,1.1042478711,-0.0001395344,0.0001337343,54.5513011076,0.0002687305,
2022-01-17 15:00:00+00:00,1.1042478711,1.1043219224,1.1040459999,1.1041200512,-0.0000696648,0.0000965721,50.1285090982,0.0002692442,
2022-01-17 16:00:00+00:00,1.1041200512,1.1044938004,1.1040217954,1.1043955446,0.0001639600,0.0004010001,58.0272256857,0.0002837272,
2022-01-17 17:00:00+00:00,1.1043955446,1.1044741937,1.1041767815,1.1042554306,0.0001392545,0.0000999508,53.3952952561,0.0002847047,
2022-01-17 18:00:00+00:00,1.1042554306,1.1045861290,1.1041784260,1.1045091244,0.0002196887,0.0001891868,59.6722296856,0.0002934903,
2022-01-17 19:00:00+00:00,1.1045091244,1.1046520059,1.1044700010,1.1046128825,0.0003305521,0.0001627367,61.9305788883,0.0002855270,
2022-01-17 20:00:00+00:00,1.1046128825,1.1047383323,1.1045113216,1.1046367715,0.0004679928,0.0003092304,62.4519351343,0.0002813473,
2022-01-17 21:00:00+00:00,1.1046367715,1.1047058491,1.1044780212,1.1045470989,0.0001372283,0.0001679696,59.1758901165,0.0002775245,
2022-01-17 22:00:00+00:00,1.1045470989,1.1049278990,1.1044293175,1.1048101175,0.0005023176,0.0006419187,64.9788090130,0.0002933143,
2022-01-17 23:00:00+00:00,1.1048101175,1.1049157795,1.1046261931,1.1047318551,0.0002016559,0.0005851758,62.1480137590,0.0002930480,
2022-01-18 00:00:00+00:00,1.1047318551,1.1049883955,1.1046686525,1.1049251929,0.0002827329,0.0006028978,66.0794210548,0.0002949548,
2022-01-18 01:00:00+00:00,1.1049251929,1.1050993262,1.1048409231,1.1050150564,0.0003424519,0.0007386094,67.7557637671,0.0002923439,
2022-01-18 02:00:00+00:00,1.1050150564,1.1051099804,1.1048622388,1.1049571628,0.0003712507,0.0005846387,65.5096247981,0.0002891581,
2022-01-18 03:00:00+00:00,1.1049571628,1.1050264302,1.1048077295,1.1048769969,0.0000605347,0.0004402693,62.4237139508,0.0002841254,
2022-01-18 04:00:00+00:00,1.1048769969,1.1049551957,1.1048198685,1.1048980672,0.0001504547,0.0005197354,62.9181439409,0.0002734969,
2022-01-18 05:00:00+00:00,1.1048980672,1.1049856288,1.1045728390,1.1046604006,-0.0002396472,0.0002339977,54.2474592365,0.0002834464,
2022-01-18 06:00:00+00:00,1.1046604006,1.1049721894,1.1045785359,1.1048903246,-0.0001128779,0.0006279221,59.9916524707,0.0002913184,
2022-01-18 07:00:00+00:00,1.1048903246,1.1049782124,1.1048572409,1.1049451286,-0.0000108911,0.0006616750,61.2407647461,0.0002791507,
2022-01-18 08:00:00+00:00,1.1049451286,1.1049917993,1.1048845500,1.1049312207,0.0000490767,0.0007513268,60.7226374463,0.0002668721,
2022-01-18 09:00:00+00:00,1.1049312207,1.1050458767,1.1048239739,1.1049386298,0.0000367117,0.0006086396,60.9123632138,0.0002636600,
2022-01-18 10:00:00+00:00,1.1049386298,1.1050187744,1.1047329534,1.1048130980,0.0001382301,0.0005118660,55.9786238333,0.0002652429,
2022-01-18 11:00:00+00:00,1.1048130980,1.1049514939,1.1046775733,1.1048159692,-0.0000672967,0.0006302920,56.0662777686,0.0002658627,
2022-01-18 12:00:00+00:00,1.1048159692,1.1049999461,1.1047368969,1.1049208738,-0.0000219512,0.0004756713,59.2582182020,0.0002656618,
2022-01-18 13:00:00+00:00,1.1049208738,1.1050447101,1.1046792306,1.1048030669,-0.0001159835,0.0004959326,54.4720146506,0.0002727916,
2022-01-18 14:00:00+00:00,1.1048030669,1.1048848426,1.1046124984,1.1046942741,-0.0002211487,0.0001676308,50.4218255210,0.0002727596,
2022-01-18 15:00:00+00:00,1.1046942741,1.1047958775,1.1045889412,1.1046905446,-0.0001109268,0.0000703071,50.2837968459,0.0002680580,
2022-01-18 16:00:00+00:00,1.1046905446,1.1047656235,1.1045415111,1.1046165900,-0.0001804637,-0.0000182698,47.5066419053,0.0002649190,
2022-01-18 17:00:00+00:00,1.1046165900,1.1048253657,1.1045316653,1.1047404409,-0.0001632993,0.0001750419,52.2617193590,0.0002669748,
2022-01-18 18:00:00+00:00,1.1047404409,1.1048255312,1.1046052299,1.1046903201,-0.0001020515,-0.0001084326,50.2768820033,0.0002636410,
2022-01-18 19:00:00+00:00,1.1046903201,1.1047750314,1.1041136483,1.1041983596,-0.0004489157,-0.0004829186,35.8747387033,0.0002920512,
2022-01-18 20:00:00+00:00,1.1041983596,1.1042956027,1.1040114303,1.1041086734,-0.0005267278,-0.0007389817,33.9645994161,0.0002914884,
2022-01-18 21:00:00+00:00,1.1041086734,1.1043309701,1.1039693135,1.1041916102,-0.0003847306,-0.0007451900,37.2898247819,0.0002965004,
2022-01-18 22:00:00+00:00,1.1041916102,1.1042645774,1.1039671183,1.1040400855,-0.0006339548,-0.0008299664,33.9283638881,0.0002965689,
2022-01-18 23:00:00+00:00,1.1040400855,1.1040917063,1.1038298287,1.1038814495,-0.0007322148,-0.0009010482,30.7982088928,0.0002940909,
2022-01-19 00:00:00+00:00,1.1038814495,1.1039787676,1.1036236427,1.1037209608,-0.0004323487,-0.0010653529,27.9852722611,0.0002984505,
2022-01-19 01:00:00+00:00,1.1037209608,1.1037886404,1.1035667210,1.1036344006,-0.0004295526,-0.0009287922,26.5754221484,0.0002929840,
2022-01-19 02:00:00+00:00,1.1036344006,1.1037227838,1.1034633508,1.1035517340,-0.0005794975,-0.0012115145,25.2662943929,0.0002905875,
2022-01-19 03:00:00+00:00,1.1035517340,1.1036825041,1.1032346021,1.1033653722,-0.0006111312,-0.0014297149,22.5673518043,0.0003018242,
2022-01-19 04:00:00+00:00,1.1033653722,1.1036095972,1.1032857134,1.1035299385,-0.0003184319,-0.0012682076,29.7078368577,0.0003033999,
2022-01-19 05:00:00+00:00,1.1035299385,1.1036353958,1.1033917054,1.1034971627,-0.0002027669,-0.0013045676,29.1316474129,0.0002991350,
