timestamp_utc,event_id,event_name,country,currency,impact,actual,forecast,previous,revision,source
2024-06-07T12:30:00,EH-20240607T1230-USD-Average-Hourly-Earnings-m-m,Average Hourly Earnings m/m,US,USD,HIGH,0.4,0.3,0.2,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-07T12:30:00,EH-20240607T1230-CAD-Employment-Change,Employment Change,CA,CAD,HIGH,26700.0,24800.0,90400.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-07T12:30:00,EH-20240607T1230-CAD-Unemployment-Rate,Unemployment Rate,CA,CAD,HIGH,6.2,6.2,6.1,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-07T12:30:00,EH-20240607T1230-USD-Non-Farm-Employment-Change,Non-Farm Employment Change,US,USD,HIGH,272000.0,182000.0,165000.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-07T12:30:00,EH-20240607T1230-USD-Unemployment-Rate,Unemployment Rate,US,USD,HIGH,4.0,3.9,3.9,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-09T22:59:59,EH-20240609T2259-EUR-European-Parliamentary-Elections,European Parliamentary Elections,EU,EUR,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-11T06:00:00,EH-20240611T0600-GBP-Claimant-Count-Change,Claimant Count Change,GB,GBP,HIGH,50400.0,10200.0,8400.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-12T06:00:00,EH-20240612T0600-GBP-GDP-m-m,GDP m/m,GB,GBP,HIGH,0.0,0.0,0.4,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-12T12:30:00,EH-20240612T1230-USD-CPI-m-m,CPI m/m,US,USD,HIGH,0.0,0.1,0.3,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-12T12:30:00,EH-20240612T1230-USD-CPI-y-y,CPI y/y,US,USD,HIGH,3.3,3.4,3.4,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-12T12:30:00,EH-20240612T1230-USD-Core-CPI-m-m,Core CPI m/m,US,USD,HIGH,0.2,0.3,0.3,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-12T18:00:00,EH-20240612T1800-USD-FOMC-Statement,FOMC Statement,US,USD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-12T18:00:00,EH-20240612T1800-USD-FOMC-Economic-Projections,FOMC Economic Projections,US,USD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-12T18:00:00,EH-20240612T1800-USD-Federal-Funds-Rate,Federal Funds Rate,US,USD,HIGH,5.5,5.5,5.5,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-12T18:30:00,EH-20240612T1830-USD-FOMC-Press-Conference,FOMC Press Conference,US,USD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-12T19:15:00,EH-20240612T1915-CAD-BOC-Gov-Macklem-Speaks,BOC Gov Macklem Speaks,CA,CAD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-13T01:30:00,EH-20240613T0130-AUD-Employment-Change,Employment Change,AU,AUD,HIGH,39700.0,30500.0,37400.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-13T01:30:00,EH-20240613T0130-AUD-Unemployment-Rate,Unemployment Rate,AU,AUD,HIGH,4.0,4.0,4.1,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-13T12:30:00,EH-20240613T1230-USD-Core-PPI-m-m,Core PPI m/m,US,USD,HIGH,0.0,0.3,0.5,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-13T12:30:00,EH-20240613T1230-USD-PPI-m-m,PPI m/m,US,USD,HIGH,-0.2,0.1,0.5,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-13T12:30:00,EH-20240613T1230-USD-Unemployment-Claims,Unemployment Claims,US,USD,HIGH,242000.0,225000.0,229000.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-13T17:00:00,EH-20240613T1700-CAD-BOC-Gov-Macklem-Speaks,BOC Gov Macklem Speaks,CA,CAD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-14T03:23:00,EH-20240614T0323-JPY-BOJ-Policy-Rate,BOJ Policy Rate,JP,JPY,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-14T03:23:00,EH-20240614T0323-JPY-Monetary-Policy-Statement,Monetary Policy Statement,JP,JPY,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-14T06:30:00,EH-20240614T0630-JPY-BOJ-Press-Conference,BOJ Press Conference,JP,JPY,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-14T14:00:00,EH-20240614T1400-USD-Prelim-UoM-Consumer-Sentiment,Prelim UoM Consumer Sentiment,US,USD,HIGH,65.6,72.1,69.1,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-17T12:30:00,EH-20240617T1230-USD-Empire-State-Manufacturing-Index,Empire State Manufacturing Index,US,USD,HIGH,-6.0,-12.5,-15.6,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-18T04:30:00,EH-20240618T0430-AUD-Cash-Rate,Cash Rate,AU,AUD,HIGH,4.35,4.35,4.35,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-18T04:30:00,EH-20240618T0430-AUD-RBA-Rate-Statement,RBA Rate Statement,AU,AUD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-18T12:30:00,EH-20240618T1230-USD-Retail-Sales-m-m,Retail Sales m/m,US,USD,HIGH,0.1,0.3,-0.2,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-18T12:30:00,EH-20240618T1230-USD-Core-Retail-Sales-m-m,Core Retail Sales m/m,US,USD,HIGH,-0.1,0.2,-0.1,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-19T06:00:00,EH-20240619T0600-GBP-CPI-y-y,CPI y/y,GB,GBP,HIGH,2.0,2.0,2.3,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-19T22:45:00,EH-20240619T2245-NZD-GDP-q-q,GDP q/q,NZ,NZD,HIGH,0.2,0.1,-0.1,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-20T07:30:00,EH-20240620T0730-CHF-SNB-Monetary-Policy-Assessment,SNB Monetary Policy Assessment,CH,CHF,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-20T07:30:00,EH-20240620T0730-CHF-SNB-Policy-Rate,SNB Policy Rate,CH,CHF,HIGH,1.25,1.5,1.5,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-20T08:00:00,EH-20240620T0800-CHF-SNB-Press-Conference,SNB Press Conference,CH,CHF,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-20T11:00:00,EH-20240620T1100-GBP-Monetary-Policy-Summary,Monetary Policy Summary,GB,GBP,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-20T11:00:00,EH-20240620T1100-GBP-MPC-Official-Bank-Rate-Votes,MPC Official Bank Rate Votes,GB,GBP,HIGH,0.0,0.0,0.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-20T11:00:00,EH-20240620T1100-GBP-Official-Bank-Rate,Official Bank Rate,GB,GBP,HIGH,5.25,5.25,5.25,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-20T12:30:00,EH-20240620T1230-USD-Unemployment-Claims,Unemployment Claims,US,USD,HIGH,238000.0,235000.0,243000.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-20T20:00:00,EH-20240620T2000-USD-Treasury-Currency-Report,Treasury Currency Report,US,USD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-21T06:00:00,EH-20240621T0600-GBP-Retail-Sales-m-m,Retail Sales m/m,GB,GBP,HIGH,2.9,1.6,-1.8,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-21T07:15:00,EH-20240621T0715-EUR-French-Flash-Manufacturing-PMI,French Flash Manufacturing PMI,EU,EUR,HIGH,45.3,46.8,46.4,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-21T07:15:00,EH-20240621T0715-EUR-French-Flash-Services-PMI,French Flash Services PMI,EU,EUR,HIGH,48.8,50.0,49.3,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-21T07:30:00,EH-20240621T0730-EUR-German-Flash-Manufacturing-PMI,German Flash Manufacturing PMI,EU,EUR,HIGH,43.4,46.4,45.4,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-21T07:30:00,EH-20240621T0730-EUR-German-Flash-Services-PMI,German Flash Services PMI,EU,EUR,HIGH,53.5,54.4,54.2,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-21T08:30:00,EH-20240621T0830-GBP-Flash-Services-PMI,Flash Services PMI,GB,GBP,HIGH,51.2,53.0,52.9,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-21T08:30:00,EH-20240621T0830-GBP-Flash-Manufacturing-PMI,Flash Manufacturing PMI,GB,GBP,HIGH,51.4,51.3,51.2,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-21T13:45:00,EH-20240621T1345-USD-Flash-Services-PMI,Flash Services PMI,US,USD,HIGH,55.1,53.4,54.8,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-21T13:45:00,EH-20240621T1345-USD-Flash-Manufacturing-PMI,Flash Manufacturing PMI,US,USD,HIGH,51.7,51.0,51.3,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-24T17:30:00,EH-20240624T1730-CAD-BOC-Gov-Macklem-Speaks,BOC Gov Macklem Speaks,CA,CAD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-25T12:30:00,EH-20240625T1230-CAD-CPI-m-m,CPI m/m,CA,CAD,HIGH,0.6,0.3,0.5,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-25T12:30:00,EH-20240625T1230-CAD-Median-CPI-y-y,Median CPI y/y,CA,CAD,HIGH,2.8,2.6,2.6,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-25T12:30:00,EH-20240625T1230-CAD-Trimmed-CPI-y-y,Trimmed CPI y/y,CA,CAD,HIGH,2.9,2.8,2.8,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-25T14:00:00,EH-20240625T1400-USD-CB-Consumer-Confidence,CB Consumer Confidence,US,USD,HIGH,100.4,100.0,101.3,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-26T01:30:00,EH-20240626T0130-AUD-CPI-y-y,CPI y/y,AU,AUD,HIGH,4.0,3.8,3.6,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-26T14:00:00,EH-20240626T1400-USD-New-Home-Sales,New Home Sales,US,USD,HIGH,619000.0,636000.0,698000.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-27T09:30:00,EH-20240627T0930-GBP-BOE-Gov-Bailey-Speaks,BOE Gov Bailey Speaks,GB,GBP,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-27T12:30:00,EH-20240627T1230-USD-Final-GDP-q-q,Final GDP q/q,US,USD,HIGH,1.4,1.4,1.3,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-27T12:30:00,EH-20240627T1230-USD-Unemployment-Claims,Unemployment Claims,US,USD,HIGH,233000.0,236000.0,239000.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-27T14:00:00,EH-20240627T1400-USD-Pending-Home-Sales-m-m,Pending Home Sales m/m,US,USD,HIGH,-2.1,0.6,-7.7,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-28T12:30:00,EH-20240628T1230-CAD-GDP-m-m,GDP m/m,CA,CAD,HIGH,0.3,0.3,0.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-28T12:30:00,EH-20240628T1230-USD-Core-PCE-Price-Index-m-m,Core PCE Price Index m/m,US,USD,HIGH,0.1,0.1,0.3,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-30T01:30:00,EH-20240630T0130-CNY-Manufacturing-PMI,Manufacturing PMI,CN,CNY,HIGH,49.5,49.5,49.5,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-06-30T22:59:59,EH-20240630T2259-EUR-French-Parliamentary-Elections,French Parliamentary Elections,EU,EUR,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-01T14:00:00,EH-20240701T1400-USD-ISM-Manufacturing-PMI,ISM Manufacturing PMI,US,USD,HIGH,48.5,49.2,48.7,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-01T22:59:59,EH-20240701T2259-EUR-German-Prelim-CPI-m-m,German Prelim CPI m/m,EU,EUR,HIGH,0.1,0.2,0.1,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-02T09:00:00,EH-20240702T0900-EUR-Core-CPI-Flash-Estimate-y-y,Core CPI Flash Estimate y/y,EU,EUR,HIGH,2.9,2.8,2.9,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-02T09:00:00,EH-20240702T0900-EUR-CPI-Flash-Estimate-y-y,CPI Flash Estimate y/y,EU,EUR,HIGH,2.5,2.5,2.6,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-02T13:30:00,EH-20240702T1330-USD-Fed-Chair-Powell-Speaks,Fed Chair Powell Speaks,US,USD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-02T14:00:00,EH-20240702T1400-USD-JOLTS-Job-Openings,JOLTS Job Openings,US,USD,HIGH,8140000.000000001,7960000.0,7920000.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-03T12:15:00,EH-20240703T1215-USD-ADP-Non-Farm-Employment-Change,ADP Non-Farm Employment Change,US,USD,HIGH,150000.0,163000.0,157000.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-03T12:30:00,EH-20240703T1230-USD-Unemployment-Claims,Unemployment Claims,US,USD,HIGH,238000.0,234000.0,234000.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-03T14:00:00,EH-20240703T1400-USD-ISM-Services-PMI,ISM Services PMI,US,USD,HIGH,48.8,52.6,53.8,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-03T18:00:00,EH-20240703T1800-USD-FOMC-Meeting-Minutes,FOMC Meeting Minutes,US,USD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-04T06:30:00,EH-20240704T0630-CHF-CPI-m-m,CPI m/m,CH,CHF,HIGH,0.0,0.1,0.3,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-04T22:59:59,EH-20240704T2259-GBP-Parliamentary-Elections,Parliamentary Elections,GB,GBP,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-05T12:30:00,EH-20240705T1230-CAD-Employment-Change,Employment Change,CA,CAD,HIGH,-1400.0,27300.0,26700.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-05T12:30:00,EH-20240705T1230-CAD-Unemployment-Rate,Unemployment Rate,CA,CAD,HIGH,6.4,6.3,6.2,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-05T12:30:00,EH-20240705T1230-USD-Average-Hourly-Earnings-m-m,Average Hourly Earnings m/m,US,USD,HIGH,0.3,0.3,0.4,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-05T12:30:00,EH-20240705T1230-USD-Non-Farm-Employment-Change,Non-Farm Employment Change,US,USD,HIGH,206000.0,191000.0,218000.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-05T12:30:00,EH-20240705T1230-USD-Unemployment-Rate,Unemployment Rate,US,USD,HIGH,4.1,4.0,4.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-07T22:59:59,EH-20240707T2259-EUR-French-Parliamentary-Elections,French Parliamentary Elections,EU,EUR,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-09T14:00:00,EH-20240709T1400-USD-Fed-Chair-Powell-Testifies,Fed Chair Powell Testifies,US,USD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-10T02:00:00,EH-20240710T0200-NZD-RBNZ-Rate-Statement,RBNZ Rate Statement,NZ,NZD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-10T02:00:00,EH-20240710T0200-NZD-Official-Cash-Rate,Official Cash Rate,NZ,NZD,HIGH,5.5,5.5,5.5,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-10T14:00:00,EH-20240710T1400-USD-Fed-Chair-Powell-Testifies,Fed Chair Powell Testifies,US,USD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-11T06:00:00,EH-20240711T0600-GBP-GDP-m-m,GDP m/m,GB,GBP,HIGH,0.4,0.2,0.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-11T12:30:00,EH-20240711T1230-USD-Core-CPI-m-m,Core CPI m/m,US,USD,HIGH,0.1,0.2,0.2,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-11T12:30:00,EH-20240711T1230-USD-CPI-m-m,CPI m/m,US,USD,HIGH,-0.1,0.1,0.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-11T12:30:00,EH-20240711T1230-USD-CPI-y-y,CPI y/y,US,USD,HIGH,3.0,3.1,3.3,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-11T12:30:00,EH-20240711T1230-USD-Unemployment-Claims,Unemployment Claims,US,USD,HIGH,222000.0,236000.0,239000.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-12T12:30:00,EH-20240712T1230-USD-PPI-m-m,PPI m/m,US,USD,HIGH,0.2,0.1,0.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-12T12:30:00,EH-20240712T1230-USD-Core-PPI-m-m,Core PPI m/m,US,USD,HIGH,0.4,0.2,0.3,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-12T14:00:00,EH-20240712T1400-USD-Prelim-UoM-Consumer-Sentiment,Prelim UoM Consumer Sentiment,US,USD,HIGH,66.0,68.5,68.2,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-15T12:30:00,EH-20240715T1230-USD-Empire-State-Manufacturing-Index,Empire State Manufacturing Index,US,USD,HIGH,-6.6,-5.5,-6.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-15T16:30:00,EH-20240715T1630-USD-Fed-Chair-Powell-Speaks,Fed Chair Powell Speaks,US,USD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-16T12:30:00,EH-20240716T1230-USD-Retail-Sales-m-m,Retail Sales m/m,US,USD,HIGH,0.0,-0.3,0.3,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-16T12:30:00,EH-20240716T1230-CAD-CPI-m-m,CPI m/m,CA,CAD,HIGH,-0.1,0.1,0.6,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-16T12:30:00,EH-20240716T1230-CAD-Median-CPI-y-y,Median CPI y/y,CA,CAD,HIGH,2.6,2.7,2.7,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-16T12:30:00,EH-20240716T1230-CAD-Trimmed-CPI-y-y,Trimmed CPI y/y,CA,CAD,HIGH,2.9,2.8,2.9,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-16T12:30:00,EH-20240716T1230-USD-Core-Retail-Sales-m-m,Core Retail Sales m/m,US,USD,HIGH,0.4,0.1,0.1,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-16T22:45:00,EH-20240716T2245-NZD-CPI-q-q,CPI q/q,NZ,NZD,HIGH,0.4,0.5,0.6,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-17T06:00:00,EH-20240717T0600-GBP-CPI-y-y,CPI y/y,GB,GBP,HIGH,2.0,1.9,2.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-18T01:30:00,EH-20240718T0130-AUD-Employment-Change,Employment Change,AU,AUD,HIGH,50200.0,19900.0,39500.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-18T01:30:00,EH-20240718T0130-AUD-Unemployment-Rate,Unemployment Rate,AU,AUD,HIGH,4.1,4.1,4.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-18T06:00:00,EH-20240718T0600-GBP-Claimant-Count-Change,Claimant Count Change,GB,GBP,HIGH,32299.999999999996,23400.0,51900.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-18T12:15:00,EH-20240718T1215-EUR-Main-Refinancing-Rate,Main Refinancing Rate,EU,EUR,HIGH,4.25,4.25,4.25,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-18T12:15:00,EH-20240718T1215-EUR-Monetary-Policy-Statement,Monetary Policy Statement,EU,EUR,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-18T12:30:00,EH-20240718T1230-USD-Unemployment-Claims,Unemployment Claims,US,USD,HIGH,243000.0,229000.0,223000.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-18T12:45:00,EH-20240718T1245-EUR-ECB-Press-Conference,ECB Press Conference,EU,EUR,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-19T06:00:00,EH-20240719T0600-GBP-Retail-Sales-m-m,Retail Sales m/m,GB,GBP,HIGH,-1.2,-0.6,2.9,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-19T12:30:00,EH-20240719T1230-CAD-Core-Retail-Sales-m-m,Core Retail Sales m/m,CA,CAD,HIGH,-1.3,-0.5,1.7,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-19T12:30:00,EH-20240719T1230-CAD-Retail-Sales-m-m,Retail Sales m/m,CA,CAD,HIGH,-0.8,-0.5,0.6,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-24T07:15:00,EH-20240724T0715-EUR-French-Flash-Manufacturing-PMI,French Flash Manufacturing PMI,EU,EUR,HIGH,44.1,45.8,45.4,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-24T07:15:00,EH-20240724T0715-EUR-French-Flash-Services-PMI,French Flash Services PMI,EU,EUR,HIGH,50.7,49.7,49.6,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-24T07:30:00,EH-20240724T0730-EUR-German-Flash-Manufacturing-PMI,German Flash Manufacturing PMI,EU,EUR,HIGH,42.6,44.1,43.5,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-24T07:30:00,EH-20240724T0730-EUR-German-Flash-Services-PMI,German Flash Services PMI,EU,EUR,HIGH,52.0,53.2,53.1,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-24T08:30:00,EH-20240724T0830-GBP-Flash-Manufacturing-PMI,Flash Manufacturing PMI,GB,GBP,HIGH,51.8,51.1,50.9,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-24T08:30:00,EH-20240724T0830-GBP-Flash-Services-PMI,Flash Services PMI,GB,GBP,HIGH,52.4,52.5,52.1,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-24T13:45:00,EH-20240724T1345-USD-Flash-Services-PMI,Flash Services PMI,US,USD,HIGH,56.0,54.7,55.3,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-24T13:45:00,EH-20240724T1345-USD-Flash-Manufacturing-PMI,Flash Manufacturing PMI,US,USD,HIGH,49.5,51.7,51.6,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-24T13:45:00,EH-20240724T1345-CAD-Overnight-Rate,Overnight Rate,CA,CAD,HIGH,4.5,4.5,4.75,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-24T13:45:00,EH-20240724T1345-CAD-BOC-Rate-Statement,BOC Rate Statement,CA,CAD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-24T13:45:00,EH-20240724T1345-CAD-BOC-Monetary-Policy-Report,BOC Monetary Policy Report,CA,CAD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-24T14:30:00,EH-20240724T1430-CAD-BOC-Press-Conference,BOC Press Conference,CA,CAD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-25T12:30:00,EH-20240725T1230-USD-Advance-GDP-q-q,Advance GDP q/q,US,USD,HIGH,2.8,2.0,1.4,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-25T12:30:00,EH-20240725T1230-USD-Unemployment-Claims,Unemployment Claims,US,USD,HIGH,235000.0,237000.0,245000.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-26T12:30:00,EH-20240726T1230-USD-Core-PCE-Price-Index-m-m,Core PCE Price Index m/m,US,USD,HIGH,0.2,0.2,0.1,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-30T14:00:00,EH-20240730T1400-USD-CB-Consumer-Confidence,CB Consumer Confidence,US,USD,HIGH,100.3,99.7,97.8,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-30T14:00:00,EH-20240730T1400-USD-JOLTS-Job-Openings,JOLTS Job Openings,US,USD,HIGH,8180000.0,8020000.0,8230000.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-30T22:59:59,EH-20240730T2259-EUR-German-Prelim-CPI-m-m,German Prelim CPI m/m,EU,EUR,HIGH,0.3,0.3,0.1,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-31T01:30:00,EH-20240731T0130-AUD-CPI-m-m,CPI m/m,AU,AUD,HIGH,1.0,1.0,1.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2024-07-31T01:30:00,EH-20240731T0130-AUD-CPI-y-y,CPI y/y,AU,AUD,HIGH,3.8,3.8,4.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
