timestamp_utc,event_id,event_name,country,currency,impact,actual,forecast,previous,revision,source
2010-05-21T08:30:00,FF-20100521T0830-GBP-Prelim-Business-Investment-q-q,Prelim Business Investment q/q,GB,GBP,MEDIUM,6.0,-0.5,-4.3,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-21T08:30:00,FF-20100521T0830-GBP-Prelim-Mortgage-Approvals,Prelim Mortgage Approvals,GB,GBP,MEDIUM,47000.0,54000.0,51000.0,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-21T11:00:00,FF-20100521T1100-CAD-Core-CPI-m-m,Core CPI m/m,CA,CAD,HIGH,0.3,0.2,-0.2,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-21T11:00:00,FF-20100521T1100-CAD-CPI-m-m,CPI m/m,CA,CAD,MEDIUM,0.3,0.2,0.0,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-21T12:30:00,FF-20100521T1230-CAD-Core-Retail-Sales-m-m,Core Retail Sales m/m,CA,CAD,HIGH,1.7,0.5,0.0,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-21T12:30:00,FF-20100521T1230-CAD-Retail-Sales-m-m,Retail Sales m/m,CA,CAD,MEDIUM,2.1,0.2,0.8,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-23T18:00:00,FF-20100523T1800-USD-FOMC-Member-Pianalto-Speaks,FOMC Member Pianalto Speaks,US,USD,MEDIUM,,,,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-24T01:30:00,FF-20100524T0130-AUD-New-Motor-Vehicle-Sales-m-m,New Motor Vehicle Sales m/m,AU,AUD,MEDIUM,8.4,,-2.8,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-24T05:00:00,FF-20100524T0500-JPY-BOJ-Monthly-Report,BOJ Monthly Report,JP,JPY,MEDIUM,,,,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-24T14:00:00,FF-20100524T1400-USD-Existing-Home-Sales,Existing Home Sales,US,USD,HIGH,5770000.0,5620000.0,5360000.0,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-24T17:30:00,FF-20100524T1730-GBP-MPC-Member-Posen-Speaks,MPC Member Posen Speaks,GB,GBP,MEDIUM,,,,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-25T03:00:00,FF-20100525T0300-NZD-Inflation-Expectations-q-q,Inflation Expectations q/q,NZ,NZD,HIGH,2.8,,2.65,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-25T06:00:00,FF-20100525T0600-CHF-UBS-Consumption-Indicator,UBS Consumption Indicator,CH,CHF,MEDIUM,1.76,,1.68,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-25T08:30:00,FF-20100525T0830-GBP-Second-Estimate-GDP-q-q,Second Estimate GDP q/q,GB,GBP,HIGH,0.3,0.3,0.2,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-25T09:00:00,FF-20100525T0900-EUR-Industrial-New-Orders-m-m,Industrial New Orders m/m,EU,EUR,MEDIUM,5.2,2.2,1.9,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-25T13:00:00,FF-20100525T1300-USD-S-P-CS-Composite-20-HPI-y-y,S&P/CS Composite-20 HPI y/y,US,USD,MEDIUM,2.3,2.5,0.7,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-25T14:00:00,FF-20100525T1400-USD-CB-Consumer-Confidence,CB Consumer Confidence,US,USD,HIGH,63.3,59.1,57.7,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-25T15:15:00,FF-20100525T1515-USD-FOMC-Member-Bullard-Speaks,FOMC Member Bullard Speaks,US,USD,MEDIUM,,,,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-25T23:50:00,FF-20100525T2350-JPY-Monetary-Policy-Meeting-Minutes,Monetary Policy Meeting Minutes,JP,JPY,MEDIUM,,,,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-26T00:30:00,FF-20100526T0030-JPY-BOJ-Gov-Shirakawa-Speaks,BOJ Gov Shirakawa Speaks,JP,JPY,MEDIUM,,,,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-26T00:30:00,FF-20100526T0030-USD-Fed-Chairman-Bernanke-Speaks,Fed Chairman Bernanke Speaks,US,USD,HIGH,,,,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-26T01:30:00,FF-20100526T0130-AUD-Construction-Work-Done-q-q,Construction Work Done q/q,AU,AUD,MEDIUM,1.9,4.1,-0.2,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-26T06:00:00,FF-20100526T0600-EUR-German-GfK-Consumer-Climate,German GfK Consumer Climate,EU,EUR,MEDIUM,3.5,3.7,3.7,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-26T06:45:00,FF-20100526T0645-EUR-French-Consumer-Spending-m-m,French Consumer Spending m/m,EU,EUR,MEDIUM,-1.2,-0.5,1.6,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-26T08:30:00,FF-20100526T0830-GBP-High-Street-Lending,High Street Lending,GB,GBP,MEDIUM,35700.0,37600.0,35000.0,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-26T12:30:00,FF-20100526T1230-USD-Core-Durable-Goods-Orders-m-m,Core Durable Goods Orders m/m,US,USD,HIGH,-1.0,0.5,4.8,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-26T12:30:00,FF-20100526T1230-USD-Durable-Goods-Orders-m-m,Durable Goods Orders m/m,US,USD,MEDIUM,2.9,1.4,0.0,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-26T13:00:00,FF-20100526T1300-EUR-Belgian-NBB-Business-Climate,Belgian NBB Business Climate,EU,EUR,MEDIUM,-4.9,-2.1,-2.4,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-26T14:00:00,FF-20100526T1400-USD-New-Home-Sales,New Home Sales,US,USD,HIGH,504000.0,425000.0,439000.0,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-26T14:30:00,FF-20100526T1430-USD-Crude-Oil-Inventories,Crude Oil Inventories,US,USD,MEDIUM,2400000.0,200000.0,200000.0,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-26T22:45:00,FF-20100526T2245-NZD-Trade-Balance,Trade Balance,NZ,NZD,MEDIUM,656000000.0,455000000.0,590000000.0,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-26T23:50:00,FF-20100526T2350-JPY-Trade-Balance,Trade Balance,JP,JPY,MEDIUM,730000000000.0,690000000000.0,770000000000.0,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-27T00:00:00,FF-20100527T0000-AUD-CB-Leading-Index-m-m,CB Leading Index m/m,AU,AUD,MEDIUM,0.3,,-0.3,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-27T01:30:00,FF-20100527T0130-AUD-Private-Capital-Expenditure-q-q,Private Capital Expenditure q/q,AU,AUD,HIGH,-0.2,2.1,6.1,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-27T06:40:00,FF-20100527T0640-USD-FOMC-Member-Bullard-Speaks,FOMC Member Bullard Speaks,US,USD,MEDIUM,,,,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-27T07:15:00,FF-20100527T0715-CHF-Employment-Level,Employment Level,CH,CHF,MEDIUM,3960000.0,3970000.0,3960000.0,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-27T09:00:00,FF-20100527T0900-EUR-German-Buba-President-Weber-Speaks,German Buba President Weber Speaks,EU,EUR,MEDIUM,,,,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-27T10:00:00,FF-20100527T1000-GBP-CBI-Realized-Sales,CBI Realized Sales,GB,GBP,HIGH,-18.0,13.0,13.0,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-27T12:30:00,FF-20100527T1230-USD-Prelim-GDP-q-q,Prelim GDP q/q,US,USD,HIGH,3.0,3.5,3.2,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-27T12:30:00,FF-20100527T1230-USD-Unemployment-Claims,Unemployment Claims,US,USD,HIGH,460000.0,450000.0,474000.0,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-27T12:30:00,FF-20100527T1230-USD-Prelim-GDP-Price-Index-q-q,Prelim GDP Price Index q/q,US,USD,MEDIUM,1.0,0.9,0.9,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-27T22:45:00,FF-20100527T2245-NZD-Building-Consents-m-m,Building Consents m/m,NZ,NZD,MEDIUM,8.5,,0.1,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-27T23:01:00,FF-20100527T2301-GBP-GfK-Consumer-Confidence,GfK Consumer Confidence,GB,GBP,MEDIUM,-18.0,-15.0,-16.0,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-27T23:30:00,FF-20100527T2330-JPY-Household-Spending-y-y,Household Spending y/y,JP,JPY,MEDIUM,-0.7,2.5,4.4,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-27T23:30:00,FF-20100527T2330-JPY-Tokyo-Core-CPI-y-y,Tokyo Core CPI y/y,JP,JPY,MEDIUM,-1.6,-1.5,-1.9,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-27T23:50:00,FF-20100527T2350-JPY-Retail-Sales-y-y,Retail Sales y/y,JP,JPY,MEDIUM,4.9,3.7,4.7,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-28T06:15:00,FF-20100528T0615-CHF-Trade-Balance,Trade Balance,CH,CHF,MEDIUM,2020000000.0,2170000000.0,1700000000.0,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-28T09:28:00,FF-20100528T0928-EUR-Italian-10-y-Bond-Auction,Italian 10-y Bond Auction,EU,EUR,MEDIUM,4.07,,4.09,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-28T09:30:00,FF-20100528T0930-CHF-KOF-Economic-Barometer,KOF Economic Barometer,CH,CHF,HIGH,2.16,2.04,2.05,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-28T12:30:00,FF-20100528T1230-CAD-Current-Account,Current Account,CA,CAD,MEDIUM,-7800000000.0,-8500000000.0,-10200000000.0,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-28T12:30:00,FF-20100528T1230-EUR-German-Buba-President-Weber-Speaks,German Buba President Weber Speaks,EU,EUR,MEDIUM,,,,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-28T12:30:00,FF-20100528T1230-USD-Core-PCE-Price-Index-m-m,Core PCE Price Index m/m,US,USD,MEDIUM,0.1,0.1,0.1,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-28T12:30:00,FF-20100528T1230-USD-Personal-Income-m-m,Personal Income m/m,US,USD,MEDIUM,0.4,0.5,0.4,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-28T12:30:00,FF-20100528T1230-USD-Personal-Spending-m-m,Personal Spending m/m,US,USD,MEDIUM,0.0,0.3,0.6,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-28T13:45:00,FF-20100528T1345-USD-Chicago-PMI,Chicago PMI,US,USD,MEDIUM,59.7,62.1,63.8,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-28T13:55:00,FF-20100528T1355-USD-Revised-UoM-Consumer-Sentiment,Revised UoM Consumer Sentiment,US,USD,MEDIUM,73.6,73.4,73.3,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-30T23:50:00,FF-20100530T2350-JPY-Prelim-Industrial-Production-m-m,Prelim Industrial Production m/m,JP,JPY,MEDIUM,1.3,2.6,1.2,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-31T00:25:00,FF-20100531T0025-USD-Fed-Chairman-Bernanke-Speaks,Fed Chairman Bernanke Speaks,US,USD,HIGH,,,,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-31T00:30:00,FF-20100531T0030-EUR-ECB-President-Trichet-Speaks,ECB President Trichet Speaks,EU,EUR,HIGH,,,,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-31T01:19:00,FF-20100531T0119-AUD-HIA-New-Home-Sales-m-m,HIA New Home Sales m/m,AU,AUD,MEDIUM,6.2,,0.9,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-31T01:30:00,FF-20100531T0130-AUD-Current-Account,Current Account,AU,AUD,MEDIUM,-16600000000.000002,-16399999999.999998,-18500000000.0,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-31T01:30:00,FF-20100531T0130-AUD-Private-Sector-Credit-m-m,Private Sector Credit m/m,AU,AUD,MEDIUM,0.2,0.5,0.5,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-31T01:30:00,FF-20100531T0130-JPY-Average-Cash-Earnings-y-y,Average Cash Earnings y/y,JP,JPY,MEDIUM,1.5,0.9,1.0,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-31T03:00:00,FF-20100531T0300-NZD-ANZ-Business-Confidence,ANZ Business Confidence,NZ,NZD,HIGH,48.2,,49.5,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-31T03:45:00,FF-20100531T0345-JPY-BOJ-Gov-Shirakawa-Speaks,BOJ Gov Shirakawa Speaks,JP,JPY,MEDIUM,,,,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-31T08:00:00,FF-20100531T0800-EUR-ECB-President-Trichet-Speaks,ECB President Trichet Speaks,EU,EUR,HIGH,,,,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-31T08:00:00,FF-20100531T0800-EUR-M3-Money-Supply-y-y,M3 Money Supply y/y,EU,EUR,MEDIUM,-0.1,-0.2,-0.1,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-31T09:00:00,FF-20100531T0900-EUR-CPI-Flash-Estimate-y-y,CPI Flash Estimate y/y,EU,EUR,MEDIUM,1.6,1.6,1.5,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-31T12:30:00,FF-20100531T1230-CAD-GDP-m-m,GDP m/m,CA,CAD,HIGH,0.6,0.5,0.2,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-05-31T12:30:00,FF-20100531T1230-CAD-RMPI-m-m,RMPI m/m,CA,CAD,MEDIUM,1.7,1.3,0.8,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-01T01:00:00,FF-20100601T0100-CNY-Manufacturing-PMI,Manufacturing PMI,CN,CNY,HIGH,53.9,54.8,55.7,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-01T01:30:00,FF-20100601T0130-AUD-Building-Approvals-m-m,Building Approvals m/m,AU,AUD,HIGH,-14.8,-5.2,16.8,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-01T01:30:00,FF-20100601T0130-AUD-Retail-Sales-m-m,Retail Sales m/m,AU,AUD,HIGH,0.6,0.4,0.8,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-01T02:30:00,FF-20100601T0230-CNY-Caixin-Manufacturing-PMI,Caixin Manufacturing PMI,CN,CNY,MEDIUM,52.7,,55.4,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-01T04:30:00,FF-20100601T0430-AUD-Cash-Rate,Cash Rate,AU,AUD,HIGH,4.5,4.5,4.5,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-01T04:30:00,FF-20100601T0430-AUD-RBA-Rate-Statement,RBA Rate Statement,AU,AUD,HIGH,,,,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-01T05:00:00,FF-20100601T0500-EUR-German-Buba-President-Weber-Speaks,German Buba President Weber Speaks,EU,EUR,MEDIUM,,,,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-01T05:45:00,FF-20100601T0545-CHF-GDP-q-q,GDP q/q,CH,CHF,MEDIUM,0.4,0.7,0.9,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-01T06:00:00,FF-20100601T0600-EUR-German-Retail-Sales-m-m,German Retail Sales m/m,EU,EUR,MEDIUM,1.0,0.8,-1.6,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-01T06:30:00,FF-20100601T0630-AUD-Commodity-Prices-y-y,Commodity Prices y/y,AU,AUD,MEDIUM,43.8,,30.0,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-01T07:15:00,FF-20100601T0715-EUR-Spanish-Manufacturing-PMI,Spanish Manufacturing PMI,EU,EUR,MEDIUM,51.5,,53.3,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-01T07:30:00,FF-20100601T0730-CHF-Manufacturing-PMI,Manufacturing PMI,CH,CHF,MEDIUM,66.4,64.3,65.9,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-01T07:45:00,FF-20100601T0745-EUR-Italian-Manufacturing-PMI,Italian Manufacturing PMI,EU,EUR,MEDIUM,54.0,53.7,54.3,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-01T07:55:00,FF-20100601T0755-EUR-German-Unemployment-Change,German Unemployment Change,EU,EUR,MEDIUM,-45000.0,-18000.0,-67000.0,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-01T08:30:00,FF-20100601T0830-GBP-Final-Manufacturing-PMI,Final Manufacturing PMI,GB,GBP,HIGH,58.0,57.8,58.0,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-01T09:00:00,FF-20100601T0900-EUR-Unemployment-Rate,Unemployment Rate,EU,EUR,MEDIUM,10.1,10.1,10.0,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-01T13:00:00,FF-20100601T1300-CAD-BOC-Rate-Statement,BOC Rate Statement,CA,CAD,HIGH,,,,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-01T13:00:00,FF-20100601T1300-CAD-Overnight-Rate,Overnight Rate,CA,CAD,HIGH,0.5,0.5,0.25,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-01T14:00:00,FF-20100601T1400-USD-ISM-Manufacturing-PMI,ISM Manufacturing PMI,US,USD,HIGH,59.7,59.3,60.4,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-02T01:30:00,FF-20100602T0130-AUD-GDP-q-q,GDP q/q,AU,AUD,HIGH,0.5,0.6,1.1,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-02T07:00:00,FF-20100602T0700-EUR-Spanish-Unemployment-Change,Spanish Unemployment Change,EU,EUR,MEDIUM,-76200.0,,-24200.0,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-02T07:15:00,FF-20100602T0715-CHF-Retail-Sales-y-y,Retail Sales y/y,CH,CHF,HIGH,1.3,3.7,4.0,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-02T08:30:00,FF-20100602T0830-GBP-Construction-PMI,Construction PMI,GB,GBP,MEDIUM,58.5,58.3,58.2,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-02T08:30:00,FF-20100602T0830-GBP-Net-Lending-to-Individuals-m-m,Net Lending to Individuals m/m,GB,GBP,MEDIUM,400000000.0,1100000000.0,300000000.0,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-02T14:00:00,FF-20100602T1400-EUR-German-Buba-President-Weber-Speaks,German Buba President Weber Speaks,EU,EUR,MEDIUM,,,,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-02T14:00:00,FF-20100602T1400-USD-Pending-Home-Sales-m-m,Pending Home Sales m/m,US,USD,HIGH,6.0,4.9,7.1,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-02T23:30:00,FF-20100602T2330-AUD-AIG-Services-Index,AIG Services Index,AU,AUD,MEDIUM,47.5,,52.3,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-02T23:50:00,FF-20100602T2350-JPY-Capital-Spending-q-y,Capital Spending q/y,JP,JPY,MEDIUM,-11.5,-9.5,-17.3,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-03T01:30:00,FF-20100603T0130-AUD-Goods-Trade-Balance,Goods Trade Balance,AU,AUD,HIGH,130000000.0,-620000000.0,-2040000000.0,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-03T06:00:00,FF-20100603T0600-GBP-Nationwide-HPI-m-m,Nationwide HPI m/m,GB,GBP,HIGH,0.5,0.5,1.1,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-03T08:30:00,FF-20100603T0830-GBP-Final-Services-PMI,Final Services PMI,GB,GBP,HIGH,55.4,55.6,55.3,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-03T09:00:00,FF-20100603T0900-EUR-Retail-Sales-m-m,Retail Sales m/m,EU,EUR,MEDIUM,-1.2,0.1,0.5,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-03T09:12:00,FF-20100603T0912-EUR-French-10-y-Bond-Auction,French 10-y Bond Auction,EU,EUR,MEDIUM,3.05,,3.18,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-03T12:15:00,FF-20100603T1215-USD-ADP-Non-Farm-Employment-Change,ADP Non-Farm Employment Change,US,USD,HIGH,55000.0,68000.0,65000.0,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-03T12:30:00,FF-20100603T1230-USD-Unemployment-Claims,Unemployment Claims,US,USD,HIGH,453000.0,451000.0,463000.0,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-03T12:30:00,FF-20100603T1230-USD-Revised-Nonfarm-Productivity-q-q,Revised Nonfarm Productivity q/q,US,USD,MEDIUM,2.8,3.5,3.6,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-03T14:00:00,FF-20100603T1400-USD-ISM-Services-PMI,ISM Services PMI,US,USD,HIGH,55.4,55.7,55.4,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-03T14:00:00,FF-20100603T1400-USD-Factory-Orders-m-m,Factory Orders m/m,US,USD,MEDIUM,1.2,1.7,1.7,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-03T15:00:00,FF-20100603T1500-USD-Crude-Oil-Inventories,Crude Oil Inventories,US,USD,MEDIUM,-1900000.0,-400000.0,2400000.0,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-03T15:15:00,FF-20100603T1515-USD-Fed-Chairman-Bernanke-Speaks,Fed Chairman Bernanke Speaks,US,USD,MEDIUM,,,,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-03T16:15:00,FF-20100603T1615-USD-FOMC-Member-Rosengren-Speaks,FOMC Member Rosengren Speaks,US,USD,MEDIUM,,,,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-03T17:15:00,FF-20100603T1715-USD-FOMC-Member-Hoenig-Speaks,FOMC Member Hoenig Speaks,US,USD,MEDIUM,,,,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-04T07:00:00,FF-20100604T0700-CHF-Foreign-Currency-Reserves,Foreign Currency Reserves,CH,CHF,HIGH,232000000000.0,,154000000000.0,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-04T07:40:00,FF-20100604T0740-CHF-SNB-Chairman-Hildebrand-Speaks,SNB Chairman Hildebrand Speaks,CH,CHF,MEDIUM,,,,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-04T08:00:00,FF-20100604T0800-GBP-Halifax-HPI-m-m,Halifax HPI m/m,GB,GBP,HIGH,-0.4,0.3,-0.1,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-04T11:00:00,FF-20100604T1100-CAD-Employment-Change,Employment Change,CA,CAD,HIGH,24700.0,16800.0,108700.0,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-04T11:00:00,FF-20100604T1100-CAD-Unemployment-Rate,Unemployment Rate,CA,CAD,HIGH,8.1,8.1,8.1,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-04T12:30:00,FF-20100604T1230-CAD-Building-Permits-m-m,Building Permits m/m,CA,CAD,HIGH,5.4,-1.8,12.3,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-04T12:30:00,FF-20100604T1230-USD-Non-Farm-Employment-Change,Non-Farm Employment Change,US,USD,HIGH,431000.0,521000.0,290000.0,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-04T12:30:00,FF-20100604T1230-USD-Unemployment-Rate,Unemployment Rate,US,USD,HIGH,9.7,9.8,9.9,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-04T12:30:00,FF-20100604T1230-USD-Average-Hourly-Earnings-m-m,Average Hourly Earnings m/m,US,USD,MEDIUM,0.3,0.1,0.1,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-04T14:00:00,FF-20100604T1400-CAD-Ivey-PMI,Ivey PMI,CA,CAD,HIGH,62.7,59.8,58.7,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-05T08:30:00,FF-20100605T0830-USD-Treasury-Sec-Geithner-Speaks,Treasury Sec Geithner Speaks,US,USD,MEDIUM,,,,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-07T01:30:00,FF-20100607T0130-AUD-ANZ-Job-Advertisements-m-m,ANZ Job Advertisements m/m,AU,AUD,HIGH,4.3,,-1.2,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-07T10:00:00,FF-20100607T1000-EUR-German-Factory-Orders-m-m,German Factory Orders m/m,EU,EUR,MEDIUM,2.8,-0.1,5.1,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-07T17:50:00,FF-20100607T1750-CAD-BOC-Gov-Carney-Speaks,BOC Gov Carney Speaks,CA,CAD,MEDIUM,,,,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-07T23:01:00,FF-20100607T2301-GBP-BRC-Retail-Sales-Monitor-y-y,BRC Retail Sales Monitor y/y,GB,GBP,MEDIUM,0.8,,-2.3,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-07T23:55:00,FF-20100607T2355-USD-Fed-Chairman-Bernanke-Speaks,Fed Chairman Bernanke Speaks,US,USD,HIGH,,,,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-08T01:30:00,FF-20100608T0130-AUD-NAB-Business-Confidence,NAB Business Confidence,AU,AUD,MEDIUM,5.0,,13.0,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-08T05:45:00,FF-20100608T0545-CHF-SECO-Economic-Forecasts,SECO Economic Forecasts,CH,CHF,MEDIUM,,,,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-08T07:15:00,FF-20100608T0715-CHF-CPI-m-m,CPI m/m,CH,CHF,MEDIUM,-0.1,0.1,0.9,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-08T10:00:00,FF-20100608T1000-EUR-German-Industrial-Production-m-m,German Industrial Production m/m,EU,EUR,MEDIUM,0.9,0.7,4.3,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-08T12:15:00,FF-20100608T1215-CAD-Housing-Starts,Housing Starts,CA,CAD,HIGH,189000.0,203000.0,201000.0,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-08T23:00:00,FF-20100608T2300-USD-FOMC-Member-Hoenig-Speaks,FOMC Member Hoenig Speaks,US,USD,MEDIUM,,,,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-08T23:50:00,FF-20100608T2350-JPY-Core-Machinery-Orders-m-m,Core Machinery Orders m/m,JP,JPY,MEDIUM,4.0,1.2,5.4,,forexfactory_scrape:spoluan/forex-factory-scraper
2010-06-09T00:30:00,FF-20100609T0030-AUD-Westpac-Consumer-Sentiment,Westpac Consumer Sentiment,AU,AUD,MEDIUM,-5.7,,-7.0,,forexfactory_scrape:spoluan/forex-factory-scraper
